Assessment_ID,Hours_Since_Disaster,Hub_ID,Resource,Predicted_Demand,Allocated,Unmet,Strategy
ASM004227,36,HUB006,Food,362919,24.35448033703615,362894.64551966294,Baseline
ASM004228,36,HUB006,Food,416138,27.21795212585226,416110.7820478741,Baseline
ASM004229,36,HUB006,Food,428747,27.22754717218249,428719.77245282783,Baseline
ASM004230,36,HUB006,Food,389490,23.993796314590426,389466.0062036854,Baseline
ASM004266,36,HUB006,Food,381681,22.873062790839555,381658.12693720916,Baseline
ASM004267,36,HUB006,Food,358945,20.937086937746837,358924.0629130622,Baseline
ASM004268,36,HUB006,Food,300767,17.10374093838371,300749.89625906164,Baseline
ASM004269,36,HUB006,Food,332219,18.49542960685359,332200.5045703931,Baseline
ASM004270,36,HUB006,Food,376888,20.495363812219374,376867.5046361878,Baseline
ASM004306,36,HUB006,Food,394410,20.883590060454647,394389.11640993954,Baseline
ASM004307,36,HUB006,Food,424817,21.873929354863794,424795.1260706451,Baseline
ASM004308,36,HUB006,Food,341977,17.08598128461445,341959.9140187154,Baseline
ASM004309,36,HUB006,Food,417382,20.355274447365307,417361.64472555264,Baseline
ASM004310,36,HUB006,Food,445694,21.102335356199536,445672.8976646438,Baseline
ASM004346,36,HUB006,Food,314531,14.428531696618466,314516.5714683034,Baseline
ASM004347,36,HUB006,Food,288998,12.965995003259785,288985.03400499676,Baseline
ASM004348,36,HUB006,Food,250436,11.009087484697549,250424.9909125153,Baseline
ASM004349,36,HUB006,Food,286335,12.367012317509564,286322.6329876825,Baseline
ASM004350,36,HUB006,Food,288093,12.194080357411847,288080.80591964256,Baseline
ASM004066,36,HUB006,Water,282594,71.57783137671251,282522.4221686233,Baseline
ASM004067,36,HUB006,Water,291058,72.89406078003219,290985.10593922,Baseline
ASM004068,36,HUB006,Water,238007,58.91849313051747,237948.0815068695,Baseline
ASM004069,36,HUB006,Water,338130,82.91247504916548,338047.08752495085,Baseline
ASM004070,36,HUB006,Water,313294,75.7905689422125,313218.2094310578,Baseline
ASM004106,36,HUB006,Water,1102523,263.39756725379436,1102259.6024327462,Baseline
ASM004107,36,HUB006,Water,1072466,244.99507419063963,1072221.0049258093,Baseline
ASM004108,36,HUB006,Water,1350137,295.28633277324565,1349841.7136672267,Baseline
ASM004109,36,HUB006,Water,1070565,221.5835533500285,1070343.41644665,Baseline
ASM004110,36,HUB006,Water,1077667,213.56742337445613,1077453.4325766256,Baseline
ASM004146,36,HUB006,Water,499506,94.7521531487343,499411.24784685124,Baseline
ASM004147,36,HUB006,Water,527198,98.02070224988044,527099.9792977502,Baseline
ASM004148,36,HUB006,Water,547293,99.62582417832638,547193.3741758217,Baseline
ASM004149,36,HUB006,Water,556949,99.17933526922546,556849.8206647307,Baseline
ASM004150,36,HUB006,Water,567650,98.84843843521271,567551.1515615648,Baseline
ASM004186,36,HUB006,Water,444731,75.69743152645866,444655.30256847356,Baseline
ASM004187,36,HUB006,Water,430548,71.98865452547868,430476.0113454745,Baseline
ASM004188,36,HUB006,Water,466020,76.58695373681702,465943.41304626316,Baseline
ASM004189,36,HUB006,Water,383928,61.92766620504345,383866.07233379496,Baseline
ASM004190,36,HUB006,Water,464551,73.78933876798537,464477.210661232,Baseline
ASM004226,36,HUB006,Water,890677,138.8644137134204,890538.1355862865,Baseline
ASM004227,36,HUB006,Water,567826,85.39673287696235,567740.603267123,Baseline
ASM004228,36,HUB006,Water,885183,130.1219339877519,885052.8780660123,Baseline
ASM004229,36,HUB006,Water,964022,136.72813633044686,963885.2718636695,Baseline
ASM004230,36,HUB006,Water,553476,75.49378859322916,553400.5062114068,Baseline
ASM004266,36,HUB006,Water,537457,71.69697385512875,537385.3030261449,Baseline
ASM004267,36,HUB006,Water,542327,70.80199428865541,542256.1980057113,Baseline
ASM004268,36,HUB006,Water,486494,62.144550942841214,486431.8554490572,Baseline
ASM004269,36,HUB006,Water,521797,65.36598248596196,521731.63401751406,Baseline
ASM004270,36,HUB006,Water,557688,68.41394848057433,557619.5860515194,Baseline
ASM004306,36,HUB006,Water,793456,95.18019122119227,793360.8198087788,Baseline
ASM004307,36,HUB006,Water,975232,113.29800648250637,975118.7019935175,Baseline
ASM004308,36,HUB006,Water,683246,76.30126771264217,683169.6987322874,Baseline
ASM004309,36,HUB006,Water,859236,93.35048224970372,859142.6495177503,Baseline
ASM004310,36,HUB006,Water,939052,98.5396379935325,938953.4603620064,Baseline
ASM004346,36,HUB006,Water,501928,50.705134348420714,501877.2948656516,Baseline
ASM004347,36,HUB006,Water,449335,44.48707033835955,449290.51292966167,Baseline
ASM004348,36,HUB006,Water,480452,46.71877399533298,480405.28122600465,Baseline
ASM004349,36,HUB006,Water,509141,48.56355074876244,509092.43644925125,Baseline
ASM004350,36,HUB006,Water,450157,42.069022553293586,450114.9309774467,Baseline
ASM004066,36,HUB006,Medical,1441,0.23299290671543432,1440.7670070932845,Baseline
ASM004067,36,HUB006,Medical,1448,0.23117846127300484,1447.768821538727,Baseline
ASM004068,36,HUB006,Medical,1336,0.21060004777871755,1335.7893999522212,Baseline
ASM004069,36,HUB006,Medical,2362,0.3679892287808432,2361.632010771219,Baseline
ASM004070,36,HUB006,Medical,618,0.09429566488146976,617.9057043351186,Baseline
ASM004106,36,HUB006,Medical,2325,0.35283852136212257,2324.647161478638,Baseline
ASM004107,36,HUB006,Medical,4021,0.5978309684151931,4020.402169031585,Baseline
ASM004108,36,HUB006,Medical,6730,0.9654613437030006,6729.034538656297,Baseline
ASM004109,36,HUB006,Medical,7268,0.9813620779373774,7267.018637922062,Baseline
ASM004110,36,HUB006,Medical,4957,0.6268368292352118,4956.373163170765,Baseline
ASM004146,36,HUB006,Medical,1614,0.19526293149464077,1613.8047370685053,Baseline
ASM004147,36,HUB006,Medical,1242,0.14814021016951953,1241.8518597898305,Baseline
ASM004148,36,HUB006,Medical,4400,0.5191200619590862,4399.480879938041,Baseline
ASM004149,36,HUB006,Medical,2652,0.30086512745876864,2651.6991348725414,Baseline
ASM004150,36,HUB006,Medical,1801,0.19958853531743714,1800.8004114646826,Baseline
ASM004186,36,HUB006,Medical,1816,0.1980855719388561,1815.801914428061,Baseline
ASM004187,36,HUB006,Medical,2794,0.29993056092653664,2793.7000694390736,Baseline
ASM004188,36,HUB006,Medical,2800,0.29324067946228116,2799.706759320538,Baseline
ASM004189,36,HUB006,Medical,781,0.07979317786456769,780.9202068221355,Baseline
ASM004190,36,HUB006,Medical,3615,0.3668181441227099,3614.6331818558774,Baseline
ASM004226,36,HUB006,Medical,1908,0.18749483345604248,1907.812505166544,Baseline
ASM004227,36,HUB006,Medical,3550,0.34303774839026335,3549.65696225161,Baseline
ASM004228,36,HUB006,Medical,4617,0.4323110602232603,4616.567688939776,Baseline
ASM004229,36,HUB006,Medical,2405,0.21611156495583064,2404.783888435044,Baseline
ASM004230,36,HUB006,Medical,3601,0.3167871347845401,3600.6832128652154,Baseline
ASM004266,36,HUB006,Medical,1875,0.15976032609542876,1874.8402396739045,Baseline
ASM004267,36,HUB006,Medical,3557,0.29811334460917005,3556.701886655391,Baseline
ASM004268,36,HUB006,Medical,3052,0.24784353468056752,3051.7521564653193,Baseline
ASM004269,36,HUB006,Medical,3792,0.2997292458318005,3791.7002707541683,Baseline
ASM004270,36,HUB006,Medical,1780,0.13603651015959387,1779.8639634898404,Baseline
ASM004306,36,HUB006,Medical,2270,0.17078800656109827,2269.829211993439,Baseline
ASM004307,36,HUB006,Medical,4891,0.3606893687389931,4890.639310631261,Baseline
ASM004308,36,HUB006,Medical,1783,0.1258720409489738,1782.874127959051,Baseline
ASM004309,36,HUB006,Medical,2687,0.1867368686755899,2686.813263131324,Baseline
ASM004310,36,HUB006,Medical,2971,0.20162885828322152,2970.798371141717,Baseline
ASM004346,36,HUB006,Medical,3439,0.2273345508160185,3438.772665449184,Baseline
ASM004347,36,HUB006,Medical,2855,0.18306129588844597,2854.8169387041116,Baseline
ASM004348,36,HUB006,Medical,1786,0.11166229215701745,1785.888337707843,Baseline
ASM004349,36,HUB006,Medical,3762,0.23153507534811116,3761.768464924652,Baseline
ASM004350,36,HUB006,Medical,1907,0.11351180827423697,1906.8864881917257,Baseline
ASM004066,36,HUB006,Shelter,4847,5.727860258831666,4841.272139741169,Baseline
ASM004067,36,HUB006,Shelter,9254,10.829217429612664,9243.170782570387,Baseline
ASM004068,36,HUB006,Shelter,3112,3.5739875915872905,3108.4260124084126,Baseline
ASM004069,36,HUB006,Shelter,2585,2.9501827758856463,2582.0498172241146,Baseline
ASM004070,36,HUB006,Shelter,4805,5.455309217605972,4799.544690782394,Baseline
ASM004106,36,HUB006,Shelter,25676,28.86945287756673,25647.130547122433,Baseline
ASM004107,36,HUB006,Shelter,30897,32.94694890028988,30864.05305109971,Baseline
ASM004108,36,HUB006,Shelter,21437,21.439678269369377,21415.56032173063,Baseline
ASM004109,36,HUB006,Shelter,39311,37.621864981608795,39273.37813501839,Baseline
ASM004110,36,HUB006,Shelter,7515,6.6238118173596625,7508.37618818264,Baseline
ASM004146,36,HUB006,Shelter,18323,15.90616548777458,18307.093834512227,Baseline
ASM004147,36,HUB006,Shelter,14191,11.865480451899904,14179.1345195481,Baseline
ASM004148,36,HUB006,Shelter,18505,15.031199018408426,18489.96880098159,Baseline
ASM004149,36,HUB006,Shelter,18725,14.64417116991095,18710.35582883009,Baseline
ASM004150,36,HUB006,Shelter,10674,8.033579480357309,10665.966420519642,Baseline
ASM004186,36,HUB006,Shelter,7487,5.5140501943961056,7481.485949805604,Baseline
ASM004187,36,HUB006,Shelter,6960,5.048784710205686,6954.951215289794,Baseline
ASM004188,36,HUB006,Shelter,4663,3.33522062359056,4659.66477937641,Baseline
ASM004189,36,HUB006,Shelter,3338,2.3651344656642452,3335.634865534336,Baseline
ASM004190,36,HUB006,Shelter,13083,9.20774325694092,13073.79225674306,Baseline
ASM004226,36,HUB006,Shelter,17118,11.73074379562897,17106.26925620437,Baseline
ASM004227,36,HUB006,Shelter,8966,5.932877766352232,8960.067122233648,Baseline
ASM004228,36,HUB006,Shelter,23568,15.314095858760467,23552.68590414124,Baseline
ASM004229,36,HUB006,Shelter,4334,2.682756041401827,4331.317243958598,Baseline
ASM004230,36,HUB006,Shelter,4322,2.652022488528718,4319.347977511471,Baseline
ASM004266,36,HUB006,Shelter,12239,7.444732663673113,12231.555267336327,Baseline
ASM004267,36,HUB006,Shelter,11543,6.848642932415979,11536.151357067583,Baseline
ASM004268,36,HUB006,Shelter,10123,5.866784746931286,10117.133215253069,Baseline
ASM004269,36,HUB006,Shelter,13499,7.664163307132103,13491.335836692868,Baseline
ASM004270,36,HUB006,Shelter,18746,10.354409313954168,18735.645590686046,Baseline
ASM004306,36,HUB006,Shelter,8230,4.374580660646161,8225.625419339354,Baseline
ASM004307,36,HUB006,Shelter,24258,12.680819548910053,24245.31918045109,Baseline
ASM004308,36,HUB006,Shelter,3291,1.6364815938582251,3289.363518406142,Baseline
ASM004309,36,HUB006,Shelter,9467,4.676417507851819,9462.323582492148,Baseline
ASM004310,36,HUB006,Shelter,12245,5.9335699321368764,12239.066430067864,Baseline
ASM004346,36,HUB006,Shelter,4665,2.2048863570584105,4662.795113642942,Baseline
ASM004347,36,HUB006,Shelter,11011,5.155489595781997,11005.844510404218,Baseline
ASM004348,36,HUB006,Shelter,9667,4.42603788138757,9662.573962118613,Baseline
ASM004349,36,HUB006,Shelter,9024,4.05136024038426,9019.948639759616,Baseline
ASM004350,36,HUB006,Shelter,15812,6.970099603817134,15805.029900396183,Baseline
ASM004071,48,HUB006,Food,142693,5.408299256019422,142687.59170074397,Baseline
ASM004072,48,HUB006,Food,145353,5.458939485068816,145347.54106051492,Baseline
ASM004073,48,HUB006,Food,147953,5.505032249886065,147947.49496775013,Baseline
ASM004074,48,HUB006,Food,152514,5.621145909316351,152508.3788540907,Baseline
ASM004075,48,HUB006,Food,182505,6.661028748054174,182498.33897125194,Baseline
ASM004111,48,HUB006,Food,537100,19.374598472186378,537080.6254015279,Baseline
ASM004112,48,HUB006,Food,492738,17.16497878398261,492720.835021216,Baseline
ASM004113,48,HUB006,Food,730570,24.649622554262564,730545.3503774457,Baseline
ASM004114,48,HUB006,Food,697296,22.429821048596196,697273.5701789514,Baseline
ASM004115,48,HUB006,Food,505027,15.522078283039303,505011.477921717,Baseline
ASM004151,48,HUB006,Food,340276,10.121291735283256,340265.87870826473,Baseline
ASM004152,48,HUB006,Food,330819,9.626273865059026,330809.37372613495,Baseline
ASM004153,48,HUB006,Food,339627,9.673887231278474,339617.32611276873,Baseline
ASM004154,48,HUB006,Food,301509,8.401960326584085,301500.5980396734,Baseline
ASM004155,48,HUB006,Food,331755,9.066885136508535,331745.93311486347,Baseline
ASM004191,48,HUB006,Food,279855,7.4864898968301175,279847.51351010316,Baseline
ASM004192,48,HUB006,Food,347740,9.136329187734065,347730.8636708123,Baseline
ASM004193,48,HUB006,Food,270193,6.94133124293635,270186.0586687571,Baseline
ASM004194,48,HUB006,Food,324588,8.194938199847702,324579.8050618002,Baseline
ASM004195,48,HUB006,Food,321620,7.951768637381165,321612.0482313626,Baseline
ASM004231,48,HUB006,Food,532518,12.895745529014615,532505.104254471,Baseline
ASM004232,48,HUB006,Food,533084,12.470646679433527,533071.5293533206,Baseline
ASM004233,48,HUB006,Food,543494,12.281544979171297,543481.7184550208,Baseline
ASM004234,48,HUB006,Food,452019,9.860093062708616,452009.1399069373,Baseline
ASM004235,48,HUB006,Food,511729,10.840503579603535,511718.1594964204,Baseline
ASM004271,48,HUB006,Food,424036,8.68939399237494,424027.31060600764,Baseline
ASM004272,48,HUB006,Food,407742,8.129341208518609,407733.8706587915,Baseline
ASM004273,48,HUB006,Food,437428,8.494222545107277,437419.5057774549,Baseline
ASM004274,48,HUB006,Food,405165,7.648044067475475,405157.3519559325,Baseline
ASM004275,48,HUB006,Food,442140,8.130153772398387,442131.8698462276,Baseline
ASM004311,48,HUB006,Food,486684,8.696670776928912,486675.30332922307,Baseline
ASM004312,48,HUB006,Food,618092,10.701719118450654,618081.2982808816,Baseline
ASM004313,48,HUB006,Food,537797,8.944113444577743,537788.0558865555,Baseline
ASM004314,48,HUB006,Food,607396,9.754847837058817,607386.245152163,Baseline
ASM004315,48,HUB006,Food,561989,8.67567873543908,561980.3243212645,Baseline
ASM004351,48,HUB006,Food,218278,3.248779454274765,218274.75122054573,Baseline
ASM004352,48,HUB006,Food,241289,3.5412311863207475,241285.45876881367,Baseline
ASM004353,48,HUB006,Food,252446,3.6479119882884072,252442.3520880117,Baseline
ASM004354,48,HUB006,Food,294263,4.183659962966988,294258.81634003704,Baseline
ASM004355,48,HUB006,Food,237113,3.3078144417562556,237109.69218555823,Baseline
ASM004071,48,HUB006,Water,307887,24.59543803258674,307862.4045619674,Baseline
ASM004072,48,HUB006,Water,258366,20.419758131389667,258345.58024186862,Baseline
ASM004073,48,HUB006,Water,257301,20.15392701185487,257280.84607298815,Baseline
ASM004074,48,HUB006,Water,296743,23.03656922751922,296719.9634307725,Baseline
ASM004075,48,HUB006,Water,375767,28.87201421562231,375738.1279857844,Baseline
ASM004111,48,HUB006,Water,1058038,80.23803135826952,1057957.7619686418,Baseline
ASM004112,48,HUB006,Water,1041731,76.1113339118206,1041654.8886660882,Baseline
ASM004113,48,HUB006,Water,1382745,97.38782701602531,1382647.612172984,Baseline
ASM004114,48,HUB006,Water,1100051,73.77335389327816,1099977.2266461067,Baseline
ASM004115,48,HUB006,Water,992708,64.04240977052697,992643.9575902295,Baseline
ASM004151,48,HUB006,Water,545303,33.97158588335486,545269.0284141166,Baseline
ASM004152,48,HUB006,Water,517570,31.635933321931297,517538.36406667804,Baseline
ASM004153,48,HUB006,Water,558961,33.55451112624933,558927.4454888738,Baseline
ASM004154,48,HUB006,Water,543242,31.980650378742247,543210.0193496213,Baseline
ASM004155,48,HUB006,Water,529773,30.601938348414,529742.3980616516,Baseline
ASM004191,48,HUB006,Water,498366,28.260429352801722,498337.7395706472,Baseline
ASM004192,48,HUB006,Water,571899,31.871394016367223,571867.1286059837,Baseline
ASM004193,48,HUB006,Water,472470,25.809664212735125,472444.19033578725,Baseline
ASM004194,48,HUB006,Water,521772,28.037271530721736,521743.9627284693,Baseline
ASM004195,48,HUB006,Water,513330,27.08602188645706,513302.91397811356,Baseline
ASM004231,48,HUB006,Water,1107292,57.389628857186786,1107234.6103711429,Baseline
ASM004232,48,HUB006,Water,1040867,51.88154320033344,1040815.1184567997,Baseline
ASM004233,48,HUB006,Water,1183317,56.85923884106954,1183260.140761159,Baseline
ASM004234,48,HUB006,Water,1129041,52.03162507692595,1128988.968374923,Baseline
ASM004235,48,HUB006,Water,1012491,44.83895952432622,1012446.1610404757,Baseline
ASM004271,48,HUB006,Water,890142,38.04063102323984,890103.9593689768,Baseline
ASM004272,48,HUB006,Water,717649,29.725162164598103,717619.2748378355,Baseline
ASM004273,48,HUB006,Water,735693,29.71643415387899,735663.2835658462,Baseline
ASM004274,48,HUB006,Water,563229,22.171499782849875,563206.8285002172,Baseline
ASM004275,48,HUB006,Water,563664,21.756525996460326,563642.2434740035,Baseline
ASM004311,48,HUB006,Water,1066001,40.34404040441228,1065960.6559595957,Baseline
ASM004312,48,HUB006,Water,1044205,38.062574793603474,1044166.9374252064,Baseline
ASM004313,48,HUB006,Water,965228,33.913499098850146,965194.0865009011,Baseline
ASM004314,48,HUB006,Water,1131542,38.43016524644588,1131503.5698347536,Baseline
ASM004315,48,HUB006,Water,1082707,35.33296749088469,1082671.667032509,Baseline
ASM004351,48,HUB006,Water,458572,14.404785201612924,458557.5952147984,Baseline
ASM004352,48,HUB006,Water,461331,14.261685588237617,461316.7383144118,Baseline
ASM004353,48,HUB006,Water,470049,14.299413326490674,470034.7005866735,Baseline
ASM004354,48,HUB006,Water,452827,13.551620071264622,452813.4483799287,Baseline
ASM004355,48,HUB006,Water,502479,14.802103366790092,502464.19789663324,Baseline
ASM004071,48,HUB006,Medical,1603,0.05716131733320944,1602.942838682667,Baseline
ASM004072,48,HUB006,Medical,3013,0.10652416344339503,3012.8934758365567,Baseline
ASM004073,48,HUB006,Medical,3342,0.11626187923531947,3341.8837381207645,Baseline
ASM004074,48,HUB006,Medical,1580,0.053987923928292984,1579.9460120760716,Baseline
ASM004075,48,HUB006,Medical,2976,0.10083385191556779,2975.8991661480845,Baseline
ASM004111,48,HUB006,Medical,3190,0.10637336086906973,3189.893626639131,Baseline
ASM004112,48,HUB006,Medical,3977,0.13036585319540014,3976.8696341468044,Baseline
ASM004113,48,HUB006,Medical,4486,0.14393945012146064,4485.856060549879,Baseline
ASM004114,48,HUB006,Medical,10492,0.3286154676031082,10491.671384532397,Baseline
ASM004115,48,HUB006,Medical,3873,0.11453335212551329,3872.8854666478746,Baseline
ASM004151,48,HUB006,Medical,1914,0.05543501133306524,1913.944564988667,Baseline
ASM004152,48,HUB006,Medical,1954,0.056017237939506775,1953.9439827620604,Baseline
ASM004153,48,HUB006,Medical,3169,0.08990439282264392,3168.9100956071775,Baseline
ASM004154,48,HUB006,Medical,2486,0.06933862358454869,2485.9306613764156,Baseline
ASM004155,48,HUB006,Medical,1357,0.03734836311916496,1356.9626516368808,Baseline
ASM004191,48,HUB006,Medical,1939,0.052981315331409214,1938.9470186846686,Baseline
ASM004192,48,HUB006,Medical,1685,0.04556605128147942,1684.9544339487186,Baseline
ASM004193,48,HUB006,Medical,3854,0.10328621348996983,3853.89671378651,Baseline
ASM004194,48,HUB006,Medical,1598,0.04194787598244159,1597.9580521240175,Baseline
ASM004195,48,HUB006,Medical,4906,0.1276887661064323,4905.872311233894,Baseline
ASM004231,48,HUB006,Medical,11374,0.2883050297921001,11373.711694970209,Baseline
ASM004232,48,HUB006,Medical,5893,0.1403351353801911,5892.85966486462,Baseline
ASM004233,48,HUB006,Medical,6477,0.1494065882273807,6476.850593411773,Baseline
ASM004234,48,HUB006,Medical,6140,0.13675235640575412,6139.863247643594,Baseline
ASM004235,48,HUB006,Medical,10056,0.21665464626183978,10055.783345353739,Baseline
ASM004271,48,HUB006,Medical,7738,0.1577945048562474,7737.842205495143,Baseline
ASM004272,48,HUB006,Medical,6201,0.12124598015555887,6200.878754019845,Baseline
ASM004273,48,HUB006,Medical,7847,0.14836786152271036,7846.851632138478,Baseline
ASM004274,48,HUB006,Medical,3998,0.0724367069444628,3997.9275632930558,Baseline
ASM004275,48,HUB006,Medical,3884,0.0688744060048023,3883.931125593995,Baseline
ASM004311,48,HUB006,Medical,4505,0.07823574479247361,4504.921764255208,Baseline
ASM004312,48,HUB006,Medical,7185,0.12178712314038337,7184.87821287686,Baseline
ASM004313,48,HUB006,Medical,10938,0.17831404170476797,10937.821685958295,Baseline
ASM004314,48,HUB006,Medical,11700,0.17963685216223343,11699.820363147837,Baseline
ASM004315,48,HUB006,Medical,4431,0.06379693395325857,4430.936203066047,Baseline
ASM004351,48,HUB006,Medical,1637,0.023013679168121803,1636.9769863208319,Baseline
ASM004352,48,HUB006,Medical,1566,0.021823790542587297,1565.9781762094574,Baseline
ASM004353,48,HUB006,Medical,4354,0.060171849859440775,4353.939828150141,Baseline
ASM004354,48,HUB006,Medical,4877,0.06583838690745417,4876.934161613092,Baseline
ASM004355,48,HUB006,Medical,3766,0.04952099785917518,3765.950479002141,Baseline
ASM004071,48,HUB006,Shelter,4705,1.8416620069373517,4703.158337993063,Baseline
ASM004072,48,HUB006,Shelter,3383,1.3127111145956334,3381.6872888854045,Baseline
ASM004073,48,HUB006,Shelter,8903,3.4331020377688577,8899.566897962231,Baseline
ASM004074,48,HUB006,Shelter,4361,1.654054319340831,4359.3459456806595,Baseline
ASM004075,48,HUB006,Shelter,2287,0.860447600424487,2286.1395523995757,Baseline
ASM004111,48,HUB006,Shelter,19685,7.374946876118571,19677.62505312388,Baseline
ASM004112,48,HUB006,Shelter,22049,7.960860400887093,22041.039139599114,Baseline
ASM004113,48,HUB006,Shelter,19614,6.793860739869667,19607.20613926013,Baseline
ASM004114,48,HUB006,Shelter,28351,9.465105570467847,28341.534894429533,Baseline
ASM004115,48,HUB006,Shelter,22826,7.2222941925677455,22818.77770580743,Baseline
ASM004151,48,HUB006,Shelter,15624,4.735524253247016,15619.264475746753,Baseline
ASM004152,48,HUB006,Shelter,4631,1.3631974573574726,4629.636802542643,Baseline
ASM004153,48,HUB006,Shelter,15901,4.640716564057133,15896.359283435942,Baseline
ASM004154,48,HUB006,Shelter,11486,3.253937255790361,11482.746062744209,Baseline
ASM004155,48,HUB006,Shelter,17430,4.833298274305611,17425.166701725695,Baseline
ASM004191,48,HUB006,Shelter,8985,2.4114661492974623,8982.588533850703,Baseline
ASM004192,48,HUB006,Shelter,17403,4.593395111274395,17398.406604888725,Baseline
ASM004193,48,HUB006,Shelter,4498,1.1491278376802359,4496.850872162319,Baseline
ASM004194,48,HUB006,Shelter,8560,2.16873585476862,8557.831264145232,Baseline
ASM004195,48,HUB006,Shelter,16920,4.2191569952721535,16915.780843004726,Baseline
ASM004231,48,HUB006,Shelter,20042,4.8417783702012684,20037.158221629797,Baseline
ASM004232,48,HUB006,Shelter,5269,1.2258660347968962,5267.774133965203,Baseline
ASM004233,48,HUB006,Shelter,30181,6.953598142365098,30174.046401857635,Baseline
ASM004234,48,HUB006,Shelter,27499,5.983186588568984,27493.016813411432,Baseline
ASM004235,48,HUB006,Shelter,25367,5.239527739685415,25361.760472260314,Baseline
ASM004271,48,HUB006,Shelter,17572,3.4597592222846285,17568.540240777715,Baseline
ASM004272,48,HUB006,Shelter,12241,2.332066797713947,12238.667933202287,Baseline
ASM004273,48,HUB006,Shelter,19806,3.6881515805013914,19802.3118484195,Baseline
ASM004274,48,HUB006,Shelter,22423,4.023025720138529,22418.97697427986,Baseline
ASM004275,48,HUB006,Shelter,6502,1.1183383123561588,6500.881661687644,Baseline
ASM004311,48,HUB006,Shelter,11652,1.9801127816121809,11650.019887218388,Baseline
ASM004312,48,HUB006,Shelter,14840,2.467705951425359,14837.532294048575,Baseline
ASM004313,48,HUB006,Shelter,4611,0.7457762780468327,4610.254223721953,Baseline
ASM004314,48,HUB006,Shelter,5028,0.8063089514036721,5027.1936910485965,Baseline
ASM004315,48,HUB006,Shelter,19263,3.060455533523074,19259.939544466477,Baseline
ASM004351,48,HUB006,Shelter,7861,1.2045865273628262,7859.795413472637,Baseline
ASM004352,48,HUB006,Shelter,9557,1.4432528559529707,9555.556747144046,Baseline
ASM004353,48,HUB006,Shelter,9085,1.3478031751148447,9083.652196824885,Baseline
ASM004354,48,HUB006,Shelter,11685,1.704493863053106,11683.295506136947,Baseline
ASM004355,48,HUB006,Shelter,4392,0.6268622443308186,4391.37313775567,Baseline
ASM004076,72,HUB006,Food,191000,2.762105822904536,190997.2378941771,Baseline
ASM004077,72,HUB006,Food,193771,2.7662193908525436,193768.23378060915,Baseline
ASM004078,72,HUB006,Food,152217,2.144716940457207,152214.85528305953,Baseline
ASM004079,72,HUB006,Food,192694,2.687266443876833,192691.31273355611,Baseline
ASM004080,72,HUB006,Food,191297,2.6332465124404596,191294.36675348756,Baseline
ASM004116,72,HUB006,Food,569631,7.740323115145682,569623.2596768849,Baseline
ASM004117,72,HUB006,Food,579636,7.574842531728971,579628.4251574683,Baseline
ASM004118,72,HUB006,Food,468082,5.878808748811964,468076.1211912512,Baseline
ASM004119,72,HUB006,Food,500479,6.088020211833883,500472.91197978816,Baseline
ASM004120,72,HUB006,Food,536240,6.303694974845728,536233.6963050251,Baseline
ASM004156,72,HUB006,Food,331899,3.761028222144951,331895.23897177784,Baseline
ASM004157,72,HUB006,Food,240087,2.659962218640228,240084.34003778137,Baseline
ASM004158,72,HUB006,Food,236854,2.581815019522789,236851.4181849805,Baseline
ASM004159,72,HUB006,Food,284518,3.052021523888694,284514.9479784761,Baseline
ASM004160,72,HUB006,Food,284037,2.9886197595475656,284034.01138024044,Baseline
ASM004196,72,HUB006,Food,438351,4.524285031201757,438346.4757149688,Baseline
ASM004197,72,HUB006,Food,377152,3.777999957315656,377148.2220000427,Baseline
ASM004198,72,HUB006,Food,431915,4.216939541598999,431910.7830604584,Baseline
ASM004199,72,HUB006,Food,336363,3.188734265501628,336359.8112657345,Baseline
ASM004200,72,HUB006,Food,340100,3.1512994623471315,340096.84870053764,Baseline
ASM004236,72,HUB006,Food,506914,4.589640686432475,506909.4103593136,Baseline
ASM004237,72,HUB006,Food,465287,4.069272175013247,465282.930727825,Baseline
ASM004238,72,HUB006,Food,478552,4.054450325956292,478547.94554967404,Baseline
ASM004239,72,HUB006,Food,538203,4.413227015571692,538198.5867729845,Baseline
ASM004240,72,HUB006,Food,481119,3.8024884618631125,481115.19751153816,Baseline
ASM004276,72,HUB006,Food,377882,2.890024417276993,377879.10997558275,Baseline
ASM004277,72,HUB006,Food,405979,3.026081189224634,405975.9739188108,Baseline
ASM004278,72,HUB006,Food,370586,2.6869261045844666,370583.3130738954,Baseline
ASM004279,72,HUB006,Food,382758,2.7060827027495162,382755.29391729727,Baseline
ASM004280,72,HUB006,Food,399750,2.7535372565495546,399747.24646274344,Baseline
ASM004316,72,HUB006,Food,541728,3.6312845599617605,541724.36871544,Baseline
ASM004317,72,HUB006,Food,475714,3.072723277814535,475710.9272767222,Baseline
ASM004318,72,HUB006,Food,453228,2.833916865551327,453225.1660831344,Baseline
ASM004319,72,HUB006,Food,472023,2.861565063738987,472020.13843493623,Baseline
ASM004320,72,HUB006,Food,525078,3.082253685296115,525074.9177463147,Baseline
ASM004356,72,HUB006,Food,194132,1.0993705012087884,194130.9006294988,Baseline
ASM004357,72,HUB006,Food,244947,1.3690439369758067,244945.63095606302,Baseline
ASM004358,72,HUB006,Food,205139,1.1276826975814054,205137.87231730242,Baseline
ASM004359,72,HUB006,Food,255634,1.3858942034459323,255632.61410579656,Baseline
