Assessment_ID,Event_ID,District,Response_Zone,Hours_Since_Disaster,Hub_ID,Priority_Score,Priority_Level,Estimated_Travel_Time_min,Distance_to_Hub_km,Predicted_Food_Demand,Food_Allocated,Food_Unmet,Remaining_Food_Inventory,Predicted_Water_Demand,Water_Allocated,Water_Unmet,Remaining_Water_Inventory,Predicted_Medical_Demand,Medical_Allocated,Medical_Unmet,Remaining_Medical_Inventory,Predicted_Shelter_Demand,Shelter_Allocated,Shelter_Unmet,Remaining_Shelter_Inventory
ASM004674,EVT019,Karur,Karur Response Zone,48,HUB001,55.75,Moderate,160.04,71.13,474406,0.0,474406.0,175390.0,951632,0.0,951632.0,763946.0,8071,0.0,8071.0,2004.0,584,0.0,0.0,39087.0
ASM004674,EVT019,Karur,Karur Response Zone,48,HUB005,55.75,Moderate,160.04,71.13,474406,0.0,474406.0,133303.0,951632,0.0,951632.0,580628.0,8071,0.0,8071.0,1523.0,584,584.0,0.0,10858.0
ASM004675,EVT019,Karur,Karur Response Zone,48,HUB001,51.95,Moderate,162.03,71.13,453522,0.0,453522.0,175390.0,758205,0.0,758205.0,763946.0,3434,0.0,3434.0,2004.0,584,0.0,0.0,39087.0
ASM004675,EVT019,Karur,Karur Response Zone,48,HUB005,51.95,Moderate,162.03,71.13,453522,0.0,453522.0,133303.0,758205,0.0,758205.0,580628.0,3434,0.0,3434.0,1523.0,584,584.0,0.0,10858.0
ASM004676,EVT019,Karur,Karur Response Zone,72,HUB001,58.45,Moderate,158.03,71.13,496283,0.0,496283.0,0.0,1154612,0.0,1154612.0,0.0,8702,0.0,8702.0,0.0,676,0.0,0.0,27524.0
ASM004676,EVT019,Karur,Karur Response Zone,72,HUB008,58.45,Moderate,158.03,71.13,496283,0.0,496283.0,0.0,1154612,0.0,1154612.0,0.0,8702,0.0,8702.0,0.0,676,676.0,0.0,0.0
ASM004677,EVT019,Karur,Karur Response Zone,72,HUB001,57.12,Moderate,166.59,71.13,505026,0.0,505026.0,0.0,1027983,0.0,1027983.0,0.0,5592,0.0,5592.0,0.0,866,866.0,0.0,27524.0
ASM004678,EVT019,Karur,Karur Response Zone,72,HUB001,61.71,High,158.52,71.13,501937,0.0,501937.0,0.0,1029962,0.0,600397.0,0.0,10692,0.0,10692.0,0.0,666,0.0,0.0,27524.0
ASM004678,EVT019,Karur,Karur Response Zone,72,HUB004,61.71,High,158.52,71.13,501937,0.0,501937.0,0.0,1029962,429565.0,600397.0,0.0,10692,0.0,10692.0,0.0,666,0.0,0.0,32.0
ASM004678,EVT019,Karur,Karur Response Zone,72,HUB005,61.71,High,158.52,71.13,501937,0.0,501937.0,0.0,1029962,0.0,600397.0,0.0,10692,0.0,10692.0,0.0,666,666.0,0.0,4513.0
ASM004679,EVT019,Karur,Karur Response Zone,72,HUB001,58.05,Moderate,167.53,71.13,492780,0.0,492780.0,0.0,1056409,0.0,1056409.0,0.0,4955,0.0,4955.0,0.0,665,0.0,0.0,27524.0
ASM004679,EVT019,Karur,Karur Response Zone,72,HUB008,58.05,Moderate,167.53,71.13,492780,0.0,492780.0,0.0,1056409,0.0,1056409.0,0.0,4955,0.0,4955.0,0.0,665,665.0,0.0,0.0
ASM004680,EVT019,Karur,Karur Response Zone,72,HUB001,61.88,High,159.3,71.13,505258,0.0,505258.0,0.0,998952,0.0,998952.0,0.0,4565,0.0,4565.0,0.0,697,0.0,0.0,27524.0
ASM004680,EVT019,Karur,Karur Response Zone,72,HUB004,61.88,High,159.3,71.13,505258,0.0,505258.0,0.0,998952,0.0,998952.0,0.0,4565,0.0,4565.0,0.0,697,697.0,0.0,32.0
ASM004681,EVT019,Madurai,Madurai Response Zone,0,HUB001,32.07,Low,10.0,0.0,515999,0.0,515999.0,175390.0,1035214,0.0,1035214.0,763946.0,3265,0.0,3265.0,2004.0,342,0.0,0.0,65334.0
ASM004681,EVT019,Madurai,Madurai Response Zone,0,HUB004,32.07,Low,10.0,0.0,515999,0.0,515999.0,117360.0,1035214,0.0,1035214.0,511185.0,3265,0.0,3265.0,1341.0,342,342.0,0.0,42096.0
ASM004682,EVT019,Madurai,Madurai Response Zone,0,HUB001,37.03,Low,11.77,0.0,688403,0.0,688403.0,175390.0,1014508,0.0,1014508.0,763946.0,3040,0.0,3040.0,2004.0,774,0.0,0.0,65334.0
ASM004682,EVT019,Madurai,Madurai Response Zone,0,HUB006,37.03,Low,11.77,0.0,688403,0.0,688403.0,214519.0,1014508,0.0,1014508.0,934385.0,3040,0.0,3040.0,2451.0,774,774.0,0.0,78898.0
ASM004683,EVT019,Madurai,Madurai Response Zone,0,HUB001,27.32,Low,10.0,0.0,461728,0.0,461728.0,175390.0,914223,0.0,914223.0,763946.0,1139,0.0,1139.0,2004.0,447,0.0,0.0,65334.0
ASM004683,EVT019,Madurai,Madurai Response Zone,0,HUB004,27.32,Low,10.0,0.0,461728,0.0,461728.0,117360.0,914223,0.0,914223.0,511185.0,1139,0.0,1139.0,1341.0,447,447.0,0.0,42096.0
ASM004684,EVT019,Madurai,Madurai Response Zone,0,HUB001,33.57,Low,10.0,0.0,671269,0.0,671269.0,175390.0,1028431,0.0,1028431.0,763946.0,4472,0.0,4472.0,2004.0,521,0.0,0.0,65334.0
ASM004684,EVT019,Madurai,Madurai Response Zone,0,HUB006,33.57,Low,10.0,0.0,671269,0.0,671269.0,214519.0,1028431,0.0,1028431.0,934385.0,4472,0.0,4472.0,2451.0,521,521.0,0.0,78898.0
ASM004685,EVT019,Madurai,Madurai Response Zone,0,HUB001,33.59,Low,10.0,0.0,546083,0.0,546083.0,175390.0,1057527,0.0,1057527.0,763946.0,5126,0.0,5126.0,2004.0,533,533.0,0.0,65334.0
ASM004686,EVT019,Madurai,Madurai Response Zone,3,HUB001,33.55,Low,10.0,0.0,519162,0.0,519162.0,175390.0,999532,0.0,999532.0,763946.0,2375,0.0,2375.0,2004.0,344,0.0,0.0,62841.0
ASM004686,EVT019,Madurai,Madurai Response Zone,3,HUB004,33.55,Low,10.0,0.0,519162,0.0,519162.0,117360.0,999532,0.0,999532.0,511185.0,2375,0.0,2375.0,1341.0,344,344.0,0.0,37659.0
ASM004687,EVT019,Madurai,Madurai Response Zone,3,HUB001,31.07,Low,10.0,0.0,510437,0.0,510437.0,175390.0,1043361,0.0,1043361.0,763946.0,4431,0.0,4431.0,2004.0,353,0.0,0.0,62841.0
ASM004687,EVT019,Madurai,Madurai Response Zone,3,HUB005,31.07,Low,10.0,0.0,510437,0.0,510437.0,133303.0,1043361,0.0,1043361.0,580628.0,4431,0.0,4431.0,1523.0,353,353.0,0.0,44864.0
ASM004688,EVT019,Madurai,Madurai Response Zone,3,HUB001,30.58,Low,10.0,0.0,508624,0.0,508624.0,175390.0,1031038,0.0,1031038.0,763946.0,2358,0.0,2358.0,2004.0,442,0.0,0.0,62841.0
ASM004688,EVT019,Madurai,Madurai Response Zone,3,HUB004,30.58,Low,10.0,0.0,508624,0.0,508624.0,117360.0,1031038,0.0,1031038.0,511185.0,2358,0.0,2358.0,1341.0,442,442.0,0.0,37659.0
ASM004689,EVT019,Madurai,Madurai Response Zone,3,HUB001,29.98,Low,10.67,0.0,475200,0.0,475200.0,175390.0,836660,0.0,836660.0,763946.0,2343,0.0,2343.0,2004.0,461,0.0,0.0,62841.0
ASM004689,EVT019,Madurai,Madurai Response Zone,3,HUB008,29.98,Low,10.67,0.0,475200,0.0,475200.0,102144.0,836660,0.0,836660.0,444908.0,2343,0.0,2343.0,1167.0,461,461.0,0.0,31928.0
ASM004690,EVT019,Madurai,Madurai Response Zone,3,HUB001,33.4,Low,10.0,0.0,524778,0.0,524778.0,175390.0,1024938,0.0,1024938.0,763946.0,5174,0.0,5174.0,2004.0,347,0.0,0.0,62841.0
ASM004690,EVT019,Madurai,Madurai Response Zone,3,HUB006,33.4,Low,10.0,0.0,524778,0.0,524778.0,214519.0,1024938,0.0,1024938.0,934385.0,5174,0.0,5174.0,2451.0,347,347.0,0.0,74167.0
ASM004691,EVT019,Madurai,Madurai Response Zone,6,HUB001,31.21,Low,10.16,0.0,458456,0.0,458456.0,175390.0,857561,0.0,857561.0,763946.0,2641,0.0,2641.0,2004.0,438,0.0,0.0,57924.0
ASM004691,EVT019,Madurai,Madurai Response Zone,6,HUB004,31.21,Low,10.16,0.0,458456,0.0,458456.0,117360.0,857561,0.0,857561.0,511185.0,2641,0.0,2641.0,1341.0,438,438.0,0.0,34685.0
ASM004692,EVT019,Madurai,Madurai Response Zone,6,HUB001,31.65,Low,10.0,0.0,497034,0.0,497034.0,175390.0,828909,0.0,828909.0,763946.0,3456,0.0,3456.0,2004.0,351,0.0,0.0,57924.0
ASM004692,EVT019,Madurai,Madurai Response Zone,6,HUB004,31.65,Low,10.0,0.0,497034,0.0,497034.0,117360.0,828909,0.0,828909.0,511185.0,3456,0.0,3456.0,1341.0,351,351.0,0.0,34685.0
ASM004693,EVT019,Madurai,Madurai Response Zone,6,HUB001,37.02,Low,10.0,0.0,566523,0.0,566523.0,175390.0,1018694,0.0,1018694.0,763946.0,6305,0.0,6305.0,2004.0,348,0.0,0.0,57924.0
ASM004693,EVT019,Madurai,Madurai Response Zone,6,HUB006,37.02,Low,10.0,0.0,566523,0.0,566523.0,214519.0,1018694,0.0,1018694.0,934385.0,6305,0.0,6305.0,2451.0,348,348.0,0.0,69639.0
ASM004694,EVT019,Madurai,Madurai Response Zone,6,HUB001,30.25,Low,10.0,0.0,456372,0.0,456372.0,175390.0,853689,0.0,853689.0,763946.0,2356,0.0,2356.0,2004.0,323,0.0,0.0,57924.0
ASM004694,EVT019,Madurai,Madurai Response Zone,6,HUB008,30.25,Low,10.0,0.0,456372,0.0,456372.0,102144.0,853689,0.0,853689.0,444908.0,2356,0.0,2356.0,1167.0,323,323.0,0.0,29790.0
ASM004695,EVT019,Madurai,Madurai Response Zone,6,HUB001,32.9,Low,10.0,0.0,671370,0.0,671370.0,175390.0,1049176,0.0,1049176.0,763946.0,6202,0.0,6202.0,2004.0,439,0.0,0.0,57924.0
ASM004695,EVT019,Madurai,Madurai Response Zone,6,HUB008,32.9,Low,10.0,0.0,671370,0.0,671370.0,102144.0,1049176,0.0,1049176.0,444908.0,6202,0.0,6202.0,1167.0,439,439.0,0.0,29790.0
ASM004696,EVT019,Madurai,Madurai Response Zone,12,HUB001,38.52,Low,10.0,0.0,682492,0.0,682492.0,175390.0,1027305,0.0,1027305.0,763946.0,4652,0.0,4652.0,2004.0,619,0.0,0.0,54152.0
ASM004696,EVT019,Madurai,Madurai Response Zone,12,HUB005,38.52,Low,10.0,0.0,682492,0.0,682492.0,133303.0,1027305,0.0,1027305.0,580628.0,4652,0.0,4652.0,1523.0,619,213.0,0.0,33436.0
ASM004696,EVT019,Madurai,Madurai Response Zone,12,HUB008,38.52,Low,10.0,0.0,682492,0.0,682492.0,102144.0,1027305,0.0,1027305.0,444908.0,4652,0.0,4652.0,1167.0,619,406.0,0.0,26066.0
ASM004697,EVT019,Madurai,Madurai Response Zone,12,HUB001,35.06,Low,10.0,0.0,667341,0.0,667341.0,175390.0,1067889,0.0,1067889.0,763946.0,5294,0.0,5294.0,2004.0,623,0.0,0.0,54152.0
ASM004697,EVT019,Madurai,Madurai Response Zone,12,HUB005,35.06,Low,10.0,0.0,667341,0.0,667341.0,133303.0,1067889,0.0,1067889.0,580628.0,5294,0.0,5294.0,1523.0,623,623.0,0.0,33436.0
ASM004698,EVT019,Madurai,Madurai Response Zone,12,HUB001,39.94,Low,10.0,0.0,721769,0.0,721769.0,175390.0,1069996,0.0,1069996.0,763946.0,5146,0.0,5146.0,2004.0,505,0.0,0.0,54152.0
ASM004698,EVT019,Madurai,Madurai Response Zone,12,HUB004,39.94,Low,10.0,0.0,721769,0.0,721769.0,117360.0,1069996,0.0,1069996.0,511185.0,5146,0.0,5146.0,1341.0,505,505.0,0.0,26899.0
ASM004699,EVT019,Madurai,Madurai Response Zone,12,HUB001,38.03,Low,10.0,0.0,854587,0.0,854587.0,175390.0,1447553,0.0,1447553.0,763946.0,4771,0.0,4771.0,2004.0,934,0.0,0.0,54152.0
ASM004699,EVT019,Madurai,Madurai Response Zone,12,HUB006,38.03,Low,10.0,0.0,854587,0.0,854587.0,214519.0,1447553,0.0,1447553.0,934385.0,4771,0.0,4771.0,2451.0,934,934.0,0.0,66622.0
ASM004700,EVT019,Madurai,Madurai Response Zone,12,HUB001,36.49,Low,10.0,0.0,569116,0.0,569116.0,175390.0,1054552,0.0,1054552.0,763946.0,4688,0.0,4688.0,2004.0,509,0.0,0.0,54152.0
ASM004700,EVT019,Madurai,Madurai Response Zone,12,HUB004,36.49,Low,10.0,0.0,569116,0.0,569116.0,117360.0,1054552,0.0,1054552.0,511185.0,4688,0.0,4688.0,1341.0,509,509.0,0.0,26899.0
ASM004701,EVT019,Madurai,Madurai Response Zone,24,HUB001,38.48,Low,10.0,0.0,497179,0.0,497179.0,175390.0,1057039,0.0,1057039.0,763946.0,6480,0.0,6480.0,2004.0,346,0.0,0.0,49758.0
ASM004701,EVT019,Madurai,Madurai Response Zone,24,HUB006,38.48,Low,10.0,0.0,497179,0.0,497179.0,214519.0,1057039,0.0,1057039.0,934385.0,6480,0.0,6480.0,2451.0,346,346.0,0.0,62085.0
ASM004702,EVT019,Madurai,Madurai Response Zone,24,HUB001,36.85,Low,10.0,0.0,562178,0.0,562178.0,175390.0,1111038,0.0,1111038.0,763946.0,6545,0.0,6545.0,2004.0,348,348.0,0.0,49758.0
ASM004703,EVT019,Madurai,Madurai Response Zone,24,HUB001,38.56,Low,10.0,0.0,574098,0.0,574098.0,175390.0,1137490,0.0,1137490.0,763946.0,6266,0.0,6266.0,2004.0,432,0.0,0.0,49758.0
ASM004703,EVT019,Madurai,Madurai Response Zone,24,HUB006,38.56,Low,10.0,0.0,574098,0.0,574098.0,214519.0,1137490,0.0,1137490.0,934385.0,6266,0.0,6266.0,2451.0,432,432.0,0.0,62085.0
ASM004704,EVT019,Madurai,Madurai Response Zone,24,HUB001,36.49,Low,10.0,0.0,583354,0.0,583354.0,175390.0,1075682,0.0,1075682.0,763946.0,6242,0.0,6242.0,2004.0,348,0.0,0.0,49758.0
ASM004704,EVT019,Madurai,Madurai Response Zone,24,HUB004,36.49,Low,10.0,0.0,583354,0.0,583354.0,117360.0,1075682,0.0,1075682.0,511185.0,6242,0.0,6242.0,1341.0,348,348.0,0.0,18445.0
ASM004705,EVT019,Madurai,Madurai Response Zone,24,HUB001,40.77,Low,10.0,0.0,709788,0.0,709788.0,175390.0,1112616,0.0,1112616.0,763946.0,5436,0.0,5436.0,2004.0,508,0.0,0.0,49758.0
ASM004705,EVT019,Madurai,Madurai Response Zone,24,HUB008,40.77,Low,10.0,0.0,709788,0.0,709788.0,102144.0,1112616,0.0,1112616.0,444908.0,5436,0.0,5436.0,1167.0,508,508.0,0.0,21518.0
ASM004706,EVT019,Madurai,Madurai Response Zone,36,HUB001,46.46,Moderate,10.0,0.0,879442,0.0,879442.0,175390.0,1574991,0.0,1574991.0,763946.0,7323,0.0,7323.0,2004.0,1306,0.0,0.0,43096.0
ASM004706,EVT019,Madurai,Madurai Response Zone,36,HUB005,46.46,Moderate,10.0,0.0,879442,0.0,879442.0,133303.0,1574991,0.0,1574991.0,580628.0,7323,0.0,7323.0,1523.0,1306,1306.0,0.0,23328.0
ASM004707,EVT019,Madurai,Madurai Response Zone,36,HUB001,45.13,Moderate,10.0,0.0,900318,0.0,900318.0,175390.0,1424374,0.0,1424374.0,763946.0,5043,0.0,5043.0,2004.0,485,0.0,0.0,43096.0
ASM004707,EVT019,Madurai,Madurai Response Zone,36,HUB004,45.13,Moderate,10.0,0.0,900318,0.0,900318.0,117360.0,1424374,0.0,1424374.0,511185.0,5043,0.0,5043.0,1341.0,485,485.0,0.0,11002.0
ASM004708,EVT019,Madurai,Madurai Response Zone,36,HUB001,47.18,Moderate,10.0,0.0,855331,0.0,855331.0,175390.0,1487816,0.0,1487816.0,763946.0,6965,0.0,6965.0,2004.0,489,0.0,0.0,43096.0
ASM004708,EVT019,Madurai,Madurai Response Zone,36,HUB006,47.18,Moderate,10.0,0.0,855331,0.0,855331.0,214519.0,1487816,0.0,1487816.0,934385.0,6965,0.0,6965.0,2451.0,489,489.0,0.0,56795.0
ASM004709,EVT019,Madurai,Madurai Response Zone,36,HUB001,54.31,Moderate,10.0,0.0,1126517,0.0,1126517.0,175390.0,1750227,0.0,1750227.0,763946.0,15788,0.0,15788.0,2004.0,485,0.0,0.0,43096.0
ASM004709,EVT019,Madurai,Madurai Response Zone,36,HUB008,54.31,Moderate,10.0,0.0,1126517,0.0,1126517.0,102144.0,1750227,0.0,1750227.0,444908.0,15788,0.0,15788.0,1167.0,485,485.0,0.0,18724.0
ASM004710,EVT019,Madurai,Madurai Response Zone,36,HUB001,51.66,Moderate,10.0,0.0,872222,0.0,872222.0,175390.0,1550042,0.0,1550042.0,763946.0,10332,0.0,10332.0,2004.0,880,0.0,0.0,43096.0
ASM004710,EVT019,Madurai,Madurai Response Zone,36,HUB008,51.66,Moderate,10.0,0.0,872222,0.0,872222.0,102144.0,1550042,0.0,1550042.0,444908.0,10332,0.0,10332.0,1167.0,880,880.0,0.0,18724.0
ASM004711,EVT019,Madurai,Madurai Response Zone,48,HUB001,47.38,Moderate,10.0,0.0,838687,0.0,838687.0,175390.0,1483798,0.0,1483798.0,763946.0,9800,0.0,9800.0,2004.0,1553,0.0,0.0,39087.0
ASM004711,EVT019,Madurai,Madurai Response Zone,48,HUB005,47.38,Moderate,10.0,0.0,838687,0.0,838687.0,133303.0,1483798,0.0,1483798.0,580628.0,9800,0.0,9800.0,1523.0,1553,1553.0,0.0,10858.0
ASM004712,EVT019,Madurai,Madurai Response Zone,48,HUB001,45.29,Moderate,10.0,0.0,859280,0.0,859280.0,175390.0,1486686,0.0,1486686.0,763946.0,4549,0.0,4549.0,2004.0,685,0.0,0.0,39087.0
ASM004712,EVT019,Madurai,Madurai Response Zone,48,HUB005,45.29,Moderate,10.0,0.0,859280,0.0,859280.0,133303.0,1486686,0.0,1486686.0,580628.0,4549,0.0,4549.0,1523.0,685,685.0,0.0,10858.0
ASM004713,EVT019,Madurai,Madurai Response Zone,48,HUB001,45.24,Moderate,10.0,0.0,805635,0.0,805635.0,175390.0,1501153,0.0,1501153.0,763946.0,4329,0.0,4329.0,2004.0,1223,0.0,0.0,39087.0
ASM004713,EVT019,Madurai,Madurai Response Zone,48,HUB006,45.24,Moderate,10.0,0.0,805635,0.0,805635.0,214519.0,1501153,0.0,1501153.0,934385.0,4329,0.0,4329.0,2451.0,1223,1223.0,0.0,48282.0
ASM004714,EVT019,Madurai,Madurai Response Zone,48,HUB001,53.01,Moderate,10.0,0.0,853496,0.0,853496.0,175390.0,1724539,0.0,1724539.0,763946.0,11735,0.0,11735.0,2004.0,1562,0.0,0.0,39087.0
ASM004714,EVT019,Madurai,Madurai Response Zone,48,HUB004,53.01,Moderate,10.0,0.0,853496,0.0,853496.0,117360.0,1724539,0.0,1724539.0,511185.0,11735,0.0,11735.0,1341.0,1562,1562.0,0.0,4986.0
ASM004715,EVT019,Madurai,Madurai Response Zone,48,HUB001,44.71,Low,10.88,0.0,871365,0.0,871365.0,175390.0,1370301,0.0,1370301.0,763946.0,7046,0.0,7046.0,2004.0,1228,1228.0,0.0,39087.0
ASM004716,EVT019,Madurai,Madurai Response Zone,72,HUB001,57.85,Moderate,10.0,0.0,1185571,0.0,1185571.0,0.0,1640040,0.0,1640040.0,0.0,12798,0.0,12798.0,0.0,697,0.0,0.0,27524.0
ASM004716,EVT019,Madurai,Madurai Response Zone,72,HUB005,57.85,Moderate,10.0,0.0,1185571,0.0,1185571.0,0.0,1640040,0.0,1640040.0,0.0,12798,0.0,12798.0,0.0,697,697.0,0.0,4513.0
ASM004717,EVT019,Madurai,Madurai Response Zone,72,HUB001,56.28,Moderate,10.0,0.0,1166520,0.0,1166520.0,0.0,1717920,0.0,1717920.0,0.0,8725,0.0,8725.0,0.0,989,0.0,0.0,27524.0
ASM004717,EVT019,Madurai,Madurai Response Zone,72,HUB008,56.28,Moderate,10.0,0.0,1166520,0.0,1166520.0,0.0,1717920,0.0,1717920.0,0.0,8725,0.0,8725.0,0.0,989,989.0,0.0,0.0
ASM004718,EVT019,Madurai,Madurai Response Zone,72,HUB001,50.51,Moderate,10.0,0.0,1011566,0.0,1011566.0,0.0,1793548,0.0,1793548.0,0.0,8567,0.0,8567.0,0.0,697,0.0,0.0,27524.0
ASM004718,EVT019,Madurai,Madurai Response Zone,72,HUB008,50.51,Moderate,10.0,0.0,1011566,0.0,1011566.0,0.0,1793548,0.0,1793548.0,0.0,8567,0.0,8567.0,0.0,697,697.0,0.0,0.0
ASM004719,EVT019,Madurai,Madurai Response Zone,72,HUB001,58.08,Moderate,11.02,0.0,1025935,0.0,1025935.0,0.0,1565938,0.0,1565938.0,0.0,18356,0.0,18356.0,0.0,759,759.0,0.0,27524.0
ASM004720,EVT019,Madurai,Madurai Response Zone,72,HUB001,58.57,Moderate,10.45,0.0,1124928,0.0,1124928.0,0.0,1598191,0.0,1598191.0,0.0,20507,0.0,20507.0,0.0,1201,0.0,0.0,27524.0
ASM004720,EVT019,Madurai,Madurai Response Zone,72,HUB006,58.57,Moderate,10.45,0.0,1124928,0.0,1124928.0,0.0,1598191,0.0,1598191.0,0.0,20507,0.0,20507.0,0.0,1201,1201.0,0.0,37101.0
ASM004721,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB001,27.12,Low,11.15,0.0,361635,0.0,361635.0,175390.0,738625,0.0,738625.0,763946.0,839,0.0,839.0,2004.0,348,0.0,0.0,65334.0
ASM004721,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB004,27.12,Low,11.15,0.0,361635,0.0,361635.0,117360.0,738625,0.0,738625.0,511185.0,839,0.0,839.0,1341.0,348,348.0,0.0,42096.0
ASM004722,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB001,33.19,Low,10.51,0.0,419389,0.0,419389.0,175390.0,843778,0.0,843778.0,763946.0,3408,0.0,3408.0,2004.0,344,0.0,0.0,65334.0
ASM004722,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB006,33.19,Low,10.51,0.0,419389,0.0,419389.0,214519.0,843778,0.0,843778.0,934385.0,3408,0.0,3408.0,2451.0,344,344.0,0.0,78898.0
ASM004723,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB001,26.79,Low,10.0,0.0,394592,0.0,394592.0,175390.0,792167,0.0,792167.0,763946.0,2200,0.0,2200.0,2004.0,336,0.0,0.0,65334.0
ASM004723,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB008,26.79,Low,10.0,0.0,394592,0.0,394592.0,102144.0,792167,0.0,792167.0,444908.0,2200,0.0,2200.0,1167.0,336,336.0,0.0,34072.0
ASM004724,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB001,26.45,Low,10.0,0.0,290799,0.0,290799.0,175390.0,528217,0.0,528217.0,763946.0,812,0.0,812.0,2004.0,275,275.0,0.0,65334.0
ASM004725,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB001,28.9,Low,10.0,0.0,294889,0.0,294889.0,175390.0,523721,0.0,523721.0,763946.0,2861,0.0,2861.0,2004.0,255,0.0,0.0,65334.0
ASM004725,EVT019,Thanjavur,Thanjavur Response Zone,0,HUB005,28.9,Low,10.0,0.0,294889,0.0,294889.0,133303.0,523721,0.0,523721.0,580628.0,2861,0.0,2861.0,1523.0,255,255.0,0.0,49588.0
ASM004726,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB001,35.8,Low,10.0,0.0,486635,0.0,486635.0,175390.0,882060,0.0,882060.0,763946.0,1839,0.0,1839.0,2004.0,533,0.0,0.0,62841.0
ASM004726,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB006,35.8,Low,10.0,0.0,486635,0.0,486635.0,214519.0,882060,0.0,882060.0,934385.0,1839,0.0,1839.0,2451.0,533,533.0,0.0,74167.0
ASM004727,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB001,36.23,Low,10.0,0.0,473014,0.0,473014.0,175390.0,867047,0.0,867047.0,763946.0,4739,0.0,4739.0,2004.0,519,0.0,0.0,62841.0
ASM004727,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB006,36.23,Low,10.0,0.0,473014,0.0,473014.0,214519.0,867047,0.0,867047.0,934385.0,4739,0.0,4739.0,2451.0,519,519.0,0.0,74167.0
ASM004728,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB001,33.54,Low,10.0,0.0,484449,0.0,484449.0,175390.0,891056,0.0,891056.0,763946.0,3363,0.0,3363.0,2004.0,445,0.0,0.0,62841.0
ASM004728,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB008,33.54,Low,10.0,0.0,484449,0.0,484449.0,102144.0,891056,0.0,891056.0,444908.0,3363,0.0,3363.0,1167.0,445,445.0,0.0,31928.0
ASM004729,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB001,32.78,Low,10.0,0.0,463391,0.0,463391.0,175390.0,875605,0.0,875605.0,763946.0,2362,0.0,2362.0,2004.0,591,0.0,0.0,62841.0
ASM004729,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB005,32.78,Low,10.0,0.0,463391,0.0,463391.0,133303.0,875605,0.0,875605.0,580628.0,2362,0.0,2362.0,1523.0,591,591.0,0.0,44864.0
ASM004730,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB001,31.83,Low,10.0,0.0,436186,0.0,436186.0,175390.0,863765,0.0,863765.0,763946.0,1785,0.0,1785.0,2004.0,535,0.0,0.0,62841.0
ASM004730,EVT019,Thanjavur,Thanjavur Response Zone,3,HUB006,31.83,Low,10.0,0.0,436186,0.0,436186.0,214519.0,863765,0.0,863765.0,934385.0,1785,0.0,1785.0,2451.0,535,535.0,0.0,74167.0
ASM004731,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB001,33.83,Low,10.0,0.0,468206,0.0,468206.0,175390.0,895878,0.0,895878.0,763946.0,2380,0.0,2380.0,2004.0,435,435.0,0.0,57924.0
ASM004732,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB001,35.69,Low,10.0,0.0,538775,0.0,538775.0,175390.0,968483,0.0,968483.0,763946.0,1971,0.0,1971.0,2004.0,500,0.0,0.0,57924.0
ASM004732,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB004,35.69,Low,10.0,0.0,538775,0.0,538775.0,117360.0,968483,0.0,968483.0,511185.0,1971,0.0,1971.0,1341.0,500,500.0,0.0,34685.0
ASM004733,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB001,39.31,Low,10.0,0.0,502140,0.0,502140.0,175390.0,921575,0.0,921575.0,763946.0,4207,0.0,4207.0,2004.0,435,0.0,0.0,57924.0
ASM004733,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB008,39.31,Low,10.0,0.0,502140,0.0,502140.0,102144.0,921575,0.0,921575.0,444908.0,4207,0.0,4207.0,1167.0,435,435.0,0.0,29790.0
ASM004734,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB001,36.94,Low,10.12,0.0,536722,0.0,536722.0,175390.0,1045073,0.0,1045073.0,763946.0,2462,0.0,2462.0,2004.0,436,0.0,0.0,57924.0
ASM004734,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB005,36.94,Low,10.12,0.0,536722,0.0,536722.0,133303.0,1045073,0.0,1045073.0,580628.0,2462,0.0,2462.0,1523.0,436,436.0,0.0,38261.0
ASM004735,EVT019,Thanjavur,Thanjavur Response Zone,6,HUB001,33.08,Low,11.39,0.0,431806,0.0,431806.0,175390.0,787150,0.0,787150.0,763946.0,1821,0.0,1821.0,2004.0,446,0.0,0.0,57924.0
