Inventory_ID,Hub_ID,Event_ID,Food_Available_packets,Water_Available_Liters,Medical_Kits_Available,Shelter_Capacity_Available,Vehicles_Available,Vehicle_Capacity,Rescue_Personnel_Available,Distribution_Personnel_Available,Medical_Personnel_Available,Hours_Since_Disaster
INV00133,HUB003,EVT014,108672,408650,1118,37169,13,614,152,292,13,72
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,0
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,3
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,6
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,12
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,24
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,36
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,48
INV00134,HUB004,EVT014,129483,486908,1332,44287,12,709,181,347,15,72
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,0
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,3
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,6
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,12
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,24
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,36
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,48
INV00135,HUB005,EVT014,190010,714512,1955,64988,13,778,266,510,22,72
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,0
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,3
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,6
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,12
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,24
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,36
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,48
INV00136,HUB006,EVT014,156693,589227,1612,53593,11,715,219,420,19,72
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,0
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,3
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,6
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,12
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,24
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,36
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,48
INV00137,HUB007,EVT014,116885,439535,1203,39978,11,686,163,314,14,72
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,0
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,3
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,6
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,12
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,24
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,36
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,48
INV00138,HUB008,EVT014,159854,601114,1645,54674,11,654,224,429,19,72
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,0
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,3
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,6
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,12
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,24
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,36
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,48
INV00139,HUB009,EVT014,166875,627516,1717,57076,13,642,233,448,20,72
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,0
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,3
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,6
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,12
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,24
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,36
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,48
INV00140,HUB010,EVT014,94720,356183,975,32397,11,613,132,254,11,72
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,0
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,3
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,6
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,12
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,24
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,36
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,48
INV00141,HUB001,EVT015,45060,161136,451,16469,10,737,86,118,23,72
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,0
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,3
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,6
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,12
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,24
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,36
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,48
INV00142,HUB002,EVT015,75180,268843,752,27478,11,632,144,196,38,72
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,0
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,3
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,6
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,12
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,24
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,36
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,48
INV00143,HUB003,EVT015,70434,251873,705,25743,13,746,135,184,36,72
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,0
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,3
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,6
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,12
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,24
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,36
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,48
INV00144,HUB004,EVT015,46178,165132,462,16878,12,703,89,121,23,72
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,0
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,3
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,6
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,12
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,24
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,36
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,48
INV00145,HUB005,EVT015,82827,296187,829,30273,10,657,159,216,42,72
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,0
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,3
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,6
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,12
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,24
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,36
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,48
INV00146,HUB006,EVT015,44827,160301,448,16384,13,677,86,117,23,72
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,0
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,3
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,6
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,12
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,24
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,36
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,48
INV00147,HUB007,EVT015,100877,360737,1009,36870,14,717,193,263,51,72
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,0
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,3
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,6
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,12
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,24
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,36
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,48
INV00148,HUB008,EVT015,86681,309973,867,31682,13,725,166,226,44,72
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,0
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,3
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,6
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,12
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,24
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,36
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,48
INV00149,HUB009,EVT015,68394,244576,684,24998,12,756,131,179,35,72
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,0
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,3
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,6
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,12
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,24
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,36
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,48
INV00150,HUB010,EVT015,30857,110345,309,11278,10,712,59,81,16,72
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,0
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,3
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,6
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,12
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,24
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,36
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,48
INV00151,HUB001,EVT016,15329,60654,165,6057,8,716,30,43,8,72
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,0
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,3
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,6
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,12
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,24
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,36
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,48
INV00152,HUB002,EVT016,20756,82124,224,8201,12,624,41,58,11,72
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,0
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,3
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,6
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,12
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,24
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,36
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,48
INV00153,HUB003,EVT016,18734,74124,202,7402,10,694,37,53,10,72
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,0
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,3
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,6
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,12
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,24
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,36
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,48
INV00154,HUB004,EVT016,23185,91738,250,9161,11,757,46,65,13,72
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,0
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,3
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,6
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,12
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,24
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,36
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,48
INV00155,HUB005,EVT016,38721,153209,417,15300,11,682,76,109,21,72
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,0
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,3
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,6
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,12
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,24
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,36
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,48
INV00156,HUB006,EVT016,35953,142258,387,14207,12,718,71,101,20,72
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,0
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,3
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,6
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,12
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,24
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,36
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,48
INV00157,HUB007,EVT016,32551,128796,351,12862,13,713,64,91,18,72
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,0
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,3
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,6
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,12
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,24
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,36
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,48
INV00158,HUB008,EVT016,16521,65369,178,6528,9,679,33,46,9,72
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,0
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,3
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,6
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,12
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,24
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,36
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,48
INV00159,HUB009,EVT016,19514,77211,210,7711,10,729,39,55,11,72
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,0
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,3
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,6
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,12
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,24
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,36
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,48
INV00160,HUB010,EVT016,14843,58731,160,5865,10,634,29,42,8,72
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,0
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,3
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,6
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,12
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,24
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,36
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,48
INV00161,HUB001,EVT017,92709,361246,1062,33786,10,647,197,252,40,72
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,0
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,3
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,6
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,12
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,24
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,36
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,48
INV00162,HUB002,EVT017,104147,405816,1193,37955,13,660,222,283,45,72
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,0
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,3
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,6
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,12
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,24
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,36
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,48
INV00163,HUB003,EVT017,119019,463766,1363,43374,14,721,253,324,51,72
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,0
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,3
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,6
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,12
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,24
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,36
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,48
INV00164,HUB004,EVT017,75438,293950,864,27492,9,659,161,205,32,72
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,0
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,3
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,6
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,12
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,24
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,36
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,48
INV00165,HUB005,EVT017,108173,421506,1239,39422,14,738,230,294,46,72
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,0
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,3
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,6
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,12
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,24
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,36
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,48
INV00166,HUB006,EVT017,87897,342497,1006,32033,9,745,187,239,38,72
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,0
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,3
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,6
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,12
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,24
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,36
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,48
INV00167,HUB007,EVT017,108199,421607,1239,39431,14,648,230,294,46,72
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,0
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,3
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,6
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,12
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,24
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,36
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,48
INV00168,HUB008,EVT017,65091,253632,745,23721,13,686,139,177,28,72
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,0
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,3
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,6
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,12
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,24
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,36
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,48
INV00169,HUB009,EVT017,112735,439279,1291,41084,9,668,240,306,48,72
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,0
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,3
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,6
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,12
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,24
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,36
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,48
INV00170,HUB010,EVT017,87149,339584,998,31760,12,740,185,237,37,72
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,0
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,3
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,6
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,12
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,24
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,36
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,48
INV00171,HUB001,EVT018,11715,39703,142,4995,9,758,30,31,12,72
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,0
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,3
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,6
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,12
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,24
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,36
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,48
INV00172,HUB002,EVT018,11054,37463,134,4713,12,766,29,29,11,72
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,0
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,3
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,6
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,12
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,24
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,36
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,48
INV00173,HUB003,EVT018,15571,52768,189,6638,14,712,40,41,15,72
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,0
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,3
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,6
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,12
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,24
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,36
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,48
INV00174,HUB004,EVT018,14102,47791,171,6012,13,670,37,37,14,72
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,0
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,3
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,6
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,12
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,24
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,36
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,48
INV00175,HUB005,EVT018,13825,46851,167,5894,10,667,36,36,14,72
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,0
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,3
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,6
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,12
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,24
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,36
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,48
INV00176,HUB006,EVT018,14371,48702,174,6127,11,649,37,38,14,72
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,0
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,3
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,6
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,12
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,24
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,36
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,48
INV00177,HUB007,EVT018,21116,71563,256,9003,13,683,55,55,21,72
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,0
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,3
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,6
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,12
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,24
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,36
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,48
INV00178,HUB008,EVT018,10153,34409,123,4329,8,760,26,27,10,72
