Assessment_ID,Event_ID,Location_ID,District,Response_Zone,Assessment_Window,Hours_Since_Disaster,Simulation_ID,Latitude,Longitude,Hub_ID,Distance_to_Hub_km,Population_Baseline,Population_Affected_Est,Affected_Population_pct,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Severity_Score,Infrastructure_Damage_Score,Accessibility_Score,Medical_Urgency_Score,Rainfall_mm,Wind_Speed_kmph,Temperature_C,Flood_Depth_m,River_Level_m,Storm_Surge_m,Wave_Height_m,Burned_Area_km2,Rainfall_Deficit_pct,Slope_Risk_Score,Rescue_Cases_Est,Road_Access_Score,Estimated_Travel_Time_min,Estimated_Relief_Time_min,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Priority_Score,Priority_Level,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel
ASM004188,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+36h,36,SIM003,12.5186,78.2137,HUB006,95.28,380000,93486,24.6,16,1380,6002,52.95,32.02,56.73,40.75,0,16.71,35.63,0.0,0.0,0.0,0.0,148.27,0.0,0.0,1788,56.73,226.31,709.87,122634,483452,1392,44160,40.33,Low,224,289,59,572
ASM004189,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+36h,36,SIM004,12.5186,78.2137,HUB006,95.28,380000,68307,17.98,11,303,5155,57.99,37.47,57.9,37.58,3.92,13.4,31.7,0.0,0.0,0.0,0.0,137.71,0.0,0.0,1496,57.9,223.77,593.57,90983,339873,991,33127,38.15,Low,187,209,16,412
ASM004190,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+36h,36,SIM005,12.5186,78.2137,HUB006,95.28,380000,86096,22.66,3,1551,15722,57.13,46.32,57.25,46.23,22.58,31.45,31.93,0.0,0.0,0.0,0.0,202.41,0.0,0.0,1844,57.25,224.32,697.3,114379,429155,1339,41569,45.17,Moderate,231,268,66,565
ASM004191,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+48h,48,SIM001,12.5186,78.2137,HUB006,95.28,380000,87523,23.03,3,601,10474,59.56,37.48,68.93,35.93,21.83,26.74,28.62,0.0,0.0,0.0,0.0,190.03,0.0,0.0,1992,68.93,203.29,665.38,117128,421187,1253,42791,39.17,Low,249,265,28,542
ASM004192,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+48h,48,SIM002,12.5186,78.2137,HUB006,95.28,380000,97680,25.71,5,463,18024,58.58,47.08,57.01,34.86,3.68,28.21,39.7,0.0,0.0,0.0,0.0,242.72,0.0,0.0,2170,57.01,224.48,756.28,130336,529186,1385,47516,41.44,Low,272,306,22,600
ASM004193,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+48h,48,SIM003,12.5186,78.2137,HUB006,95.28,380000,85567,22.52,16,946,5357,60.01,33.78,69.49,44.69,4.15,15.49,32.36,0.0,0.0,0.0,0.0,236.89,0.0,0.0,1969,69.49,203.24,654.94,114663,429514,1315,41930,41.12,Low,247,267,42,556
ASM004194,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+48h,48,SIM004,12.5186,78.2137,HUB006,95.28,380000,93242,24.54,5,620,7759,55.68,32.57,59.34,31.39,16.21,21.11,30.53,0.0,0.0,0.0,0.0,157.45,0.0,0.0,1923,59.34,220.4,698.19,123332,457055,1284,44681,37.38,Low,241,279,28,548
ASM004195,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+48h,48,SIM005,12.5186,78.2137,HUB006,95.28,380000,95533,25.14,14,1546,16827,55.16,51.08,50.46,38.29,4.46,32.77,33.74,0.0,0.0,0.0,0.0,162.36,0.0,0.0,1943,50.46,236.95,749.63,126164,484959,1394,45655,44.81,Low,243,293,66,602
ASM004196,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+72h,72,SIM001,12.5186,78.2137,HUB006,95.28,380000,119193,31.37,14,1420,23134,65.86,60.24,58.7,45.15,0,31.83,34.59,0.0,0.0,0.0,0.0,155.59,0.0,0.0,3126,58.7,217.42,863.77,162514,615769,1838,60152,50.62,Moderate,391,378,61,830
ASM004197,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+72h,72,SIM002,12.5186,78.2137,HUB006,95.28,380000,106278,27.97,10,458,3679,64.0,30.34,71.48,35.79,14.76,27.1,32.77,0.0,0.0,0.0,0.0,218.45,0.0,0.0,2678,71.48,205.69,744.74,144112,537575,1519,53138,39.58,Low,335,328,22,685
ASM004198,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+72h,72,SIM003,12.5186,78.2137,HUB006,95.28,380000,118657,31.23,19,1867,18692,66.12,53.12,53.41,51.25,8.04,36.42,38.69,0.0,0.0,0.0,0.0,245.73,0.0,0.0,3128,53.41,229.27,874.24,161904,639878,1916,59957,51.74,Moderate,391,386,79,856
ASM004199,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+72h,72,SIM004,12.5186,78.2137,HUB006,95.28,380000,100960,26.57,7,611,6204,67.13,39.9,62.88,44.35,7.16,27.67,40.33,0.0,0.0,0.0,0.0,182.22,0.0,0.0,2718,62.88,210.41,747.28,138164,553907,1547,51269,44.36,Low,340,327,29,696
ASM004200,EVT017,LOC012,Krishnagiri,Krishnagiri Response Zone,T+72h,72,SIM005,12.5186,78.2137,HUB006,95.28,380000,102658,27.02,17,605,6344,62.64,28.73,71.09,39.66,4.42,17.35,39.8,0.0,0.0,0.0,0.0,233.38,0.0,0.0,2510,71.09,204.48,741.89,138644,558416,1515,50979,39.83,Low,314,327,28,669
ASM004201,EVT017,LOC007,Erode,Erode Response Zone,T+0h,0,SIM001,11.341,77.7172,HUB006,58.95,500000,84882,16.98,4,1126,4424,40.05,28.92,75.64,31.85,7.33,14.54,31.77,0.0,0.0,0.0,0.0,163.4,0.0,0.0,1021,75.64,122.08,546.83,106968,416581,1173,37358,30.96,Low,128,249,48,425
ASM004202,EVT017,LOC007,Erode,Erode Response Zone,T+0h,0,SIM002,11.341,77.7172,HUB006,58.95,500000,89031,17.81,13,337,10062,32.72,33.88,74.41,23.37,35.52,30.75,38.24,0.0,0.0,0.0,0.0,122.66,0.0,0.0,1068,74.41,123.74,573.23,109586,465984,1140,37553,26.51,Low,134,260,16,410
ASM004203,EVT017,LOC007,Erode,Erode Response Zone,T+0h,0,SIM003,11.341,77.7172,HUB006,58.95,500000,110340,22.07,7,1561,13128,37.7,32.92,69.16,27.22,21.33,29.85,40.89,0.0,0.0,0.0,0.0,79.45,0.0,0.0,1324,69.16,128.04,682.69,138013,595817,1464,47915,32.08,Low,166,331,65,562
ASM004204,EVT017,LOC007,Erode,Erode Response Zone,T+0h,0,SIM004,11.341,77.7172,HUB006,58.95,500000,111751,22.35,12,1178,16016,41.51,38.36,65.59,30.94,3.58,5,37.57,0.0,0.0,0.0,0.0,131.29,0.0,0.0,1434,65.59,130.95,699.5,141481,584734,1532,49592,34.34,Low,180,336,50,566
ASM004205,EVT017,LOC007,Erode,Erode Response Zone,T+0h,0,SIM005,11.341,77.7172,HUB006,58.95,500000,104067,20.81,5,1731,15509,37.44,32.96,71.37,29.83,23.71,20.88,31.22,0.0,0.0,0.0,0.0,152.18,0.0,0.0,1249,71.37,123.28,646.36,130057,506482,1413,45123,32.57,Low,157,303,72,532
ASM004206,EVT017,LOC007,Erode,Erode Response Zone,T+3h,3,SIM001,11.341,77.7172,HUB006,58.95,500000,93506,18.7,12,685,3418,37.03,22.57,71.7,29.2,15.37,10.38,29.15,0.0,0.0,0.0,0.0,73.31,0.0,0.0,1122,71.7,123.8,576.06,116707,444300,1263,40449,27.92,Low,141,269,30,440
ASM004207,EVT017,LOC007,Erode,Erode Response Zone,T+3h,3,SIM002,11.341,77.7172,HUB006,58.95,500000,96407,19.28,15,1425,6204,37.51,29.31,73.69,30.9,36.57,23.2,37.93,0.0,0.0,0.0,0.0,149.91,0.0,0.0,1157,73.69,129.17,609.66,120513,504804,1322,41819,31.28,Low,145,288,60,493
ASM004208,EVT017,LOC007,Erode,Erode Response Zone,T+3h,3,SIM003,11.341,77.7172,HUB006,58.95,500000,93561,18.71,8,644,12444,39.92,32.29,73.78,32.83,15.24,44.09,32.91,0.0,0.0,0.0,0.0,158.98,0.0,0.0,1123,73.78,125.76,604.55,117858,464954,1304,41149,30.85,Low,141,277,29,447
ASM004209,EVT017,LOC007,Erode,Erode Response Zone,T+3h,3,SIM004,11.341,77.7172,HUB006,58.95,500000,113768,22.75,20,1231,18623,35.08,45.9,68.1,28.51,12.17,21.41,38.83,0.0,0.0,0.0,0.0,116.12,0.0,0.0,1365,68.1,126.44,702.3,141109,600231,1527,48659,33.5,Low,171,338,52,561
ASM004210,EVT017,LOC007,Erode,Erode Response Zone,T+3h,3,SIM005,11.341,77.7172,HUB006,58.95,500000,97629,19.53,10,1541,10465,43.41,43.68,63.83,38.29,2.41,5,30.01,0.0,0.0,0.0,0.0,232.02,0.0,0.0,1354,63.83,132.34,627.4,124342,470987,1425,43788,37.77,Low,170,290,65,525
ASM004211,EVT017,LOC007,Erode,Erode Response Zone,T+6h,6,SIM001,11.341,77.7172,HUB006,58.95,500000,111101,22.22,20,1380,13178,44.78,33.65,68.02,36.65,14.59,20.07,37.55,0.0,0.0,0.0,0.0,126.74,0.0,0.0,1625,68.02,127.62,694.73,142109,582664,1600,50211,35.72,Low,204,339,59,602
ASM004212,EVT017,LOC007,Erode,Erode Response Zone,T+6h,6,SIM002,11.341,77.7172,HUB006,58.95,500000,99810,19.96,6,1256,15162,36.24,27.56,71.7,23.27,19.44,32.22,28.02,0.0,0.0,0.0,0.0,154.21,0.0,0.0,1198,71.7,129.29,625.53,124258,467729,1277,42978,28.95,Low,150,282,53,485
ASM004213,EVT017,LOC007,Erode,Erode Response Zone,T+6h,6,SIM003,11.341,77.7172,HUB006,58.95,500000,104377,20.88,11,749,14123,42.39,39.25,74.49,29.81,0,16.39,40.05,0.0,0.0,0.0,0.0,99.26,0.0,0.0,1390,74.49,121.28,657.55,132511,560754,1417,46549,32.8,Low,174,316,33,523
ASM004214,EVT017,LOC007,Erode,Erode Response Zone,T+6h,6,SIM004,11.341,77.7172,HUB006,58.95,500000,78899,15.78,4,372,8727,42.12,34.59,75.07,26.22,17.96,34.11,33.82,0.0,0.0,0.0,0.0,147.05,0.0,0.0,1039,75.07,126.28,535.1,100081,396745,1037,35133,29.38,Low,130,232,18,380
ASM004215,EVT017,LOC007,Erode,Erode Response Zone,T+6h,6,SIM005,11.341,77.7172,HUB006,58.95,500000,104472,20.89,7,481,10108,43.44,33.5,71.97,25.86,11.66,18.4,31.15,0.0,0.0,0.0,0.0,137.51,0.0,0.0,1452,71.97,129.42,646.34,133074,510573,1369,46867,30.92,Low,182,304,22,508
ASM004216,EVT017,LOC007,Erode,Erode Response Zone,T+12h,12,SIM001,11.341,77.7172,HUB006,58.95,500000,136194,27.24,27,1442,24083,57.41,44.72,68.24,41.68,9.99,20.19,38.96,0.0,0.0,0.0,0.0,180.63,0.0,0.0,2938,68.24,129.68,848.5,181087,731662,2043,65852,42.95,Low,368,430,62,860
ASM004217,EVT017,LOC007,Erode,Erode Response Zone,T+12h,12,SIM002,11.341,77.7172,HUB006,58.95,500000,131351,26.27,10,2249,17711,52.87,43.27,66.48,41.01,22.44,26.43,40.4,0.0,0.0,0.0,0.0,132.49,0.0,0.0,2506,66.48,131.84,812.53,172265,713671,1960,62021,42.55,Low,314,413,94,821
ASM004218,EVT017,LOC007,Erode,Erode Response Zone,T+12h,12,SIM003,11.341,77.7172,HUB006,58.95,500000,140380,28.08,6,2267,22466,57.91,44.6,62.71,42.55,27.85,23.86,33.5,0.0,0.0,0.0,0.0,139.03,0.0,0.0,3067,62.71,139.18,866.49,186933,712316,2121,68051,44.92,Low,384,436,95,915
ASM004219,EVT017,LOC007,Erode,Erode Response Zone,T+12h,12,SIM004,11.341,77.7172,HUB006,58.95,500000,124748,24.95,5,1650,18275,55.23,51.37,63.42,41.56,0,21.63,35.91,0.0,0.0,0.0,0.0,122.76,0.0,0.0,2542,63.42,133.94,783.19,164783,648192,1870,59639,43.75,Low,318,388,70,776
ASM004220,EVT017,LOC007,Erode,Erode Response Zone,T+12h,12,SIM005,11.341,77.7172,HUB006,58.95,500000,117834,23.57,9,1709,15826,59.78,44.98,54.54,39.62,10.53,17.02,29.44,0.0,0.0,0.0,0.0,165.3,0.0,0.0,2696,54.54,147.18,755.87,157792,572504,1739,57673,44.14,Low,337,360,72,769
ASM004221,EVT017,LOC007,Erode,Erode Response Zone,T+24h,24,SIM001,11.341,77.7172,HUB006,58.95,500000,156833,31.37,34,2951,29803,74.36,54.88,60.16,54.21,13.6,25.71,32.82,0.0,0.0,0.0,0.0,224.63,0.0,0.0,4846,60.16,136.37,983.8,219163,800226,2589,82478,55.2,Moderate,606,509,123,1238
ASM004222,EVT017,LOC007,Erode,Erode Response Zone,T+24h,24,SIM002,11.341,77.7172,HUB006,58.95,500000,156833,31.37,26,728,27510,70.59,55.69,57.56,50.37,18.55,23.72,37.14,0.0,0.0,0.0,0.0,166.75,0.0,0.0,4520,57.56,144.23,985.67,216798,835120,2516,80999,50.55,Moderate,565,510,34,1109
ASM004223,EVT017,LOC007,Erode,Erode Response Zone,T+24h,24,SIM003,11.341,77.7172,HUB006,58.95,500000,144732,28.95,10,2342,29335,71.76,55.48,60.07,56.3,5.74,16.77,35.5,0.0,0.0,0.0,0.0,125.05,0.0,0.0,4265,60.07,138.76,931.84,200749,758327,2425,75174,53.66,Moderate,534,474,99,1107
ASM004224,EVT017,LOC007,Erode,Erode Response Zone,T+24h,24,SIM004,11.341,77.7172,HUB006,58.95,500000,156833,31.37,12,1528,12935,70.88,42.32,69.0,51.24,15.92,28.44,31.48,0.0,0.0,0.0,0.0,213.95,0.0,0.0,4545,69.0,130.1,933.88,216979,786492,2533,81112,48.64,Moderate,569,501,66,1136
ASM004225,EVT017,LOC007,Erode,Erode Response Zone,T+24h,24,SIM005,11.341,77.7172,HUB006,58.95,500000,156833,31.37,18,3009,13268,72.67,48.35,65.46,56.89,0,21.17,28.34,0.0,0.0,0.0,0.0,228.4,0.0,0.0,4700,65.46,134.06,940.86,218103,760511,2639,81815,53.66,Moderate,588,503,126,1217
ASM004226,EVT017,LOC007,Erode,Erode Response Zone,T+36h,36,SIM001,11.341,77.7172,HUB006,58.95,500000,128811,25.76,18,739,15525,58.49,40.1,63.85,40.26,6.42,13.69,31.87,0.0,0.0,0.0,0.0,189.15,0.0,0.0,2855,63.85,134.04,792.72,171827,642377,1910,62630,40.97,Low,357,396,33,786
ASM004227,EVT017,LOC007,Erode,Erode Response Zone,T+36h,36,SIM002,11.341,77.7172,HUB006,58.95,500000,104904,20.98,12,1596,12665,58.12,39.56,70.03,39.84,12.48,36.18,30.3,0.0,0.0,0.0,0.0,123.79,0.0,0.0,2304,70.03,131.27,676.51,139784,513926,1551,50911,41.23,Low,288,321,68,677
ASM004228,EVT017,LOC007,Erode,Erode Response Zone,T+36h,36,SIM003,11.341,77.7172,HUB006,58.95,500000,125641,25.13,19,2071,22616,59.62,49.1,65.38,41.15,18.74,12.65,32.45,0.0,0.0,0.0,0.0,230.77,0.0,0.0,2863,65.38,138.26,799.9,168168,631100,1877,61444,45.24,Moderate,358,389,87,834
ASM004229,EVT017,LOC007,Erode,Erode Response Zone,T+36h,36,SIM004,11.341,77.7172,HUB006,58.95,500000,135560,27.11,6,1057,5444,58.08,33.96,69.68,39.78,9.18,22.73,29.1,0.0,0.0,0.0,0.0,190.84,0.0,0.0,2975,69.68,128.81,792.09,180611,655104,2003,65775,39.96,Low,372,412,46,830
ASM004230,EVT017,LOC007,Erode,Erode Response Zone,T+36h,36,SIM005,11.341,77.7172,HUB006,58.95,500000,108336,21.67,10,1695,6130,57.98,31.48,76.45,46.19,6.17,32.6,31.9,0.0,0.0,0.0,0.0,125.39,0.0,0.0,2372,76.45,128.47,681.56,144296,540206,1684,52539,40.67,Low,297,337,72,706
ASM004231,EVT017,LOC007,Erode,Erode Response Zone,T+48h,48,SIM001,11.341,77.7172,HUB006,58.95,500000,156833,31.37,21,2555,15714,66.38,42.61,64.67,46.5,7.0,14.0,33.17,0.0,0.0,0.0,0.0,227.45,0.0,0.0,4158,64.67,129.21,930.76,214162,798248,2443,79351,48.41,Moderate,520,496,107,1123
ASM004232,EVT017,LOC007,Erode,Erode Response Zone,T+48h,48,SIM002,11.341,77.7172,HUB006,58.95,500000,156833,31.37,7,1659,6603,68.59,39.21,71.62,48.55,5.61,21.2,31.56,0.0,0.0,0.0,0.0,253.95,0.0,0.0,4348,71.62,123.03,908.58,215544,785749,2482,80215,46.94,Moderate,544,497,71,1112
ASM004233,EVT017,LOC007,Erode,Erode Response Zone,T+48h,48,SIM003,11.341,77.7172,HUB006,58.95,500000,156833,31.37,14,1598,21309,72.38,48.49,61.93,48.74,31.45,20.73,39.48,0.0,0.0,0.0,0.0,222.92,0.0,0.0,4675,61.93,132.23,966.27,217921,856408,2486,81701,50.33,Moderate,585,514,68,1167
ASM004234,EVT017,LOC007,Erode,Erode Response Zone,T+48h,48,SIM004,11.341,77.7172,HUB006,58.95,500000,142574,28.51,10,1662,24249,64.32,48.86,68.62,46.38,15.42,36.15,40.72,0.0,0.0,0.0,0.0,185.27,0.0,0.0,3618,68.62,135.33,898.54,193511,783674,2219,71400,46.88,Moderate,453,462,71,986
ASM004235,EVT017,LOC007,Erode,Erode Response Zone,T+48h,48,SIM005,11.341,77.7172,HUB006,58.95,500000,153223,30.64,26,2485,20166,71.73,56.48,67.55,45.5,25.82,33.52,31.05,0.0,0.0,0.0,0.0,122.97,0.0,0.0,4512,67.55,128.17,925.03,212505,765318,2369,79571,51.87,Moderate,564,485,104,1153
ASM004236,EVT017,LOC007,Erode,Erode Response Zone,T+72h,72,SIM001,11.341,77.7172,HUB006,58.95,500000,148171,29.63,29,1362,14019,67.93,42.42,66.21,44.88,13.02,20.68,28.53,0.0,0.0,0.0,0.0,200.34,0.0,0.0,4054,66.21,130.65,882.64,203249,717313,2280,75541,46.46,Moderate,507,461,59,1027
ASM004237,EVT017,LOC007,Erode,Erode Response Zone,T+72h,72,SIM002,11.341,77.7172,HUB006,58.95,500000,138902,27.78,30,733,20133,67.82,49.33,63.52,44.63,21.29,6.85,29.37,0.0,0.0,0.0,0.0,238.43,0.0,0.0,3792,63.52,131.75,855.36,190472,678755,2133,70777,46.5,Moderate,474,433,34,941
ASM004238,EVT017,LOC007,Erode,Erode Response Zone,T+72h,72,SIM003,11.341,77.7172,HUB006,58.95,500000,140548,28.11,13,1536,11785,67.04,35.45,62.77,50.31,19.11,31.44,37.34,0.0,0.0,0.0,0.0,250.08,0.0,0.0,3777,62.77,136.73,867.18,192290,747999,2254,71341,46.1,Moderate,473,455,66,994
ASM004239,EVT017,LOC007,Erode,Erode Response Zone,T+72h,72,SIM004,11.341,77.7172,HUB006,58.95,500000,156833,31.37,14,811,6912,66.9,35.08,71.19,43.27,20.74,5.74,39.21,0.0,0.0,0.0,0.0,240.56,0.0,0.0,4203,71.19,125.45,917.53,214486,850678,2383,79555,43.62,Low,526,504,37,1067
ASM004240,EVT017,LOC007,Erode,Erode Response Zone,T+72h,72,SIM005,11.341,77.7172,HUB006,58.95,500000,149371,29.87,22,856,8371,61.82,32.43,63.85,43.31,10.33,19.64,33.66,0.0,0.0,0.0,0.0,228.54,0.0,0.0,3585,63.85,130.36,875.41,201244,761618,2270,73871,42.06,Low,449,468,38,955
ASM004241,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+0h,0,SIM001,10.3673,77.9803,HUB008,51.48,400000,62273,15.57,6,621,8247,34.89,39.31,65.24,27.46,0,30.91,34.71,0.0,0.0,0.0,0.0,121.27,0.0,0.0,747,65.24,115.65,450.8,77191,314392,828,26604,30.29,Low,94,182,28,304
ASM004242,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+0h,0,SIM002,10.3673,77.9803,HUB008,51.48,400000,59898,14.97,10,860,5087,29.8,27.3,70.52,29.09,0,26.56,28.71,0.0,0.0,0.0,0.0,123.89,0.0,0.0,719,70.52,110.57,423.48,73029,281425,808,24828,27.53,Low,90,170,37,297
ASM004243,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+0h,0,SIM003,10.3673,77.9803,HUB008,51.48,400000,63058,15.76,2,280,3642,32.65,30.99,68.99,24.93,28.21,6.65,30.9,0.0,0.0,0.0,0.0,148.34,0.0,0.0,757,68.99,113.98,438.33,77600,304579,819,26587,26.19,Low,95,180,14,289
ASM004244,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+0h,0,SIM004,10.3673,77.9803,HUB008,51.48,400000,66076,16.52,12,339,7040,32.63,34.58,78.74,23.02,6.8,14.42,31.38,0.0,0.0,0.0,0.0,132.89,0.0,0.0,793,78.74,104.37,447.39,81309,320882,843,27856,26.28,Low,100,188,16,304
ASM004245,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+0h,0,SIM005,10.3673,77.9803,HUB008,51.48,400000,76874,19.22,9,717,3611,34.71,25.39,74.65,26.36,11.75,40.2,31.8,0.0,0.0,0.0,0.0,66.43,0.0,0.0,922,74.65,109.59,493.03,95234,375741,1012,32808,27.63,Low,116,221,31,368
ASM004246,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+3h,3,SIM001,10.3673,77.9803,HUB008,51.48,400000,75775,18.94,5,1199,2910,42.06,28.49,65.31,27.71,21.1,29.42,34.12,0.0,0.0,0.0,0.0,156.11,0.0,0.0,995,65.31,115.6,500.57,96100,382251,1010,33731,32.48,Low,125,224,51,400
ASM004247,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+3h,3,SIM002,10.3673,77.9803,HUB008,51.48,400000,65668,16.42,6,313,4376,36.5,26.79,77.4,28.22,7.52,22.85,31.63,0.0,0.0,0.0,0.0,118.4,0.0,0.0,788,77.4,107.76,448.26,81822,320817,879,28319,26.8,Low,99,190,15,304
ASM004248,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+3h,3,SIM003,10.3673,77.9803,HUB008,51.48,400000,76454,19.11,13,335,3625,35.24,25.26,79.88,24.68,21.84,16.43,33.14,0.0,0.0,0.0,0.0,198.97,0.0,0.0,917,79.88,109.18,491.63,94877,379496,991,32730,25.99,Low,115,221,16,352
ASM004249,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+3h,3,SIM004,10.3673,77.9803,HUB008,51.48,400000,68717,17.18,2,985,9748,28.87,28.06,79.83,24.09,6.17,14.68,40.8,0.0,0.0,0.0,0.0,172.68,0.0,0.0,825,79.83,110.4,474.9,83525,368283,886,28324,26.26,Low,104,202,42,348
ASM004250,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+3h,3,SIM005,10.3673,77.9803,HUB008,51.48,400000,71093,17.77,11,666,9783,36.39,33.55,72.33,24.48,12.03,22.14,36.38,0.0,0.0,0.0,0.0,158.81,0.0,0.0,853,72.33,115.74,491.58,88552,365893,920,30640,29.08,Low,107,208,29,344
ASM004251,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+6h,6,SIM001,10.3673,77.9803,HUB008,51.48,400000,75604,18.9,13,525,11337,43.67,49.44,67.85,30.76,19.06,19.93,30.83,0.0,0.0,0.0,0.0,215.35,0.0,0.0,1060,67.85,120.4,521.21,96371,368196,1035,33960,35.17,Low,133,222,24,379
ASM004252,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+6h,6,SIM002,10.3673,77.9803,HUB008,51.48,400000,72420,18.11,10,691,9844,44.52,39.59,70.52,31.04,25.06,19.2,28.25,0.0,0.0,0.0,0.0,81.57,0.0,0.0,1049,70.52,111.5,494.55,92560,342691,994,32684,33.86,Low,132,211,31,374
ASM004253,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+6h,6,SIM003,10.3673,77.9803,HUB008,51.48,400000,103185,25.8,19,1180,16524,51.59,46.96,62.15,37.47,14.29,11.36,32.85,0.0,0.0,0.0,0.0,156.54,0.0,0.0,1896,62.15,121.79,662.69,134799,517294,1496,48392,41.22,Low,237,314,51,602
ASM004254,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+6h,6,SIM004,10.3673,77.9803,HUB008,51.48,400000,83581,20.9,9,840,8088,41.17,36.19,65.68,31.32,3.48,32.18,34.41,0.0,0.0,0.0,0.0,177.52,0.0,0.0,1057,65.68,121.11,550.73,105702,422701,1150,37020,33.45,Low,133,248,37,418
ASM004255,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+6h,6,SIM005,10.3673,77.9803,HUB008,51.48,400000,71795,17.95,14,439,6199,49.89,32.16,72.56,33.22,0,5,28.77,0.0,0.0,0.0,0.0,114.22,0.0,0.0,1252,72.56,109.26,487.12,93303,343308,1004,33366,33.52,Low,157,213,21,391
ASM004256,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+12h,12,SIM001,10.3673,77.9803,HUB008,51.48,400000,94379,23.59,19,695,13665,50.61,41.94,71.07,36.22,19.22,16.68,38.63,0.0,0.0,0.0,0.0,167.45,0.0,0.0,1683,71.07,111.15,612.58,122921,502762,1354,44029,37.76,Low,211,292,31,534
ASM004257,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+12h,12,SIM002,10.3673,77.9803,HUB008,51.48,400000,91388,22.85,12,1144,14990,49.98,52.41,60.43,35.35,13.59,15.16,38.63,0.0,0.0,0.0,0.0,236.03,0.0,0.0,1598,60.43,120.53,610.52,118795,486619,1302,42490,40.98,Low,200,282,49,531
ASM004258,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+12h,12,SIM003,10.3673,77.9803,HUB008,51.48,400000,99736,24.93,7,573,8256,53.28,43.36,65.51,37.62,18.96,31.14,31.23,0.0,0.0,0.0,0.0,168.86,0.0,0.0,1925,65.51,119.0,628.19,130967,491767,1448,47196,39.25,Low,241,302,27,570
ASM004259,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+12h,12,SIM004,10.3673,77.9803,HUB008,51.48,400000,114922,28.73,13,1307,5356,56.12,25.44,77.56,45.35,0,27.29,34.22,0.0,0.0,0.0,0.0,187.42,0.0,0.0,2398,77.56,109.9,691.15,152211,586841,1775,55196,39.58,Low,300,359,57,716
ASM004260,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+12h,12,SIM005,10.3673,77.9803,HUB008,51.48,400000,114587,28.65,10,1033,19172,55.92,41.34,67.3,38.9,6.31,21.49,33.35,0.0,0.0,0.0,0.0,171.59,0.0,0.0,2379,67.3,116.33,717.99,151678,579554,1681,54980,41.37,Low,298,352,45,695
ASM004261,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM001,10.3673,77.9803,HUB008,51.48,400000,101347,25.34,13,1313,9380,59.95,38.68,65.61,39.18,4.63,14.74,31.58,0.0,0.0,0.0,0.0,214.69,0.0,0.0,2328,65.61,112.28,637.98,135783,504363,1490,49646,42.32,Low,291,312,56,659
ASM004262,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM002,10.3673,77.9803,HUB008,51.48,400000,99907,24.98,9,1191,6492,58.05,39.53,73.29,41.27,0.68,23.87,35.41,0.0,0.0,0.0,0.0,211.66,0.0,0.0,2191,73.29,106.59,623.97,133097,517496,1494,48468,41.43,Low,274,312,52,638
ASM004263,EVT017,LOC006,Dindigul,Dindigul Response Zone,T+24h,24,SIM003,10.3673,77.9803,HUB008,51.48,400000,85829,21.46,5,1490,3260,57.54,30.29,79.6,39.29,0.55,24.75,40.06,0.0,0.0,0.0,0.0,187.74,0.0,0.0,1858,79.6,105.79,557.06,114166,466331,1263,41528,39.17,Low,233,271,63,567
